Frame,Time (ns),Radius of Gyration
1,0.0,5.6860174965936015
2,0.100002,5.671595978651383
3,0.200004,5.671968533528297
4,0.30000600000000005,5.658513673533651
5,0.400008,5.579640904612237
6,0.50001,5.602728158697713
7,0.6000120000000001,5.593744909382006
8,0.700014,5.556059153387516
9,0.800016,5.577759065056071
10,0.900018,5.632277407166391
11,1.00002,5.618092819711926
12,1.1000219999999998,5.592118573373999
13,1.2000240000000002,5.646612402707396
14,1.3000260000000001,5.610543947756855
15,1.400028,5.567089310091599
16,1.50003,5.660317059819278
17,1.600032,5.54175083269478
18,1.700034,5.612632157104279
19,1.800036,5.551119207029105
20,1.9000380000000001,5.673999688883644
21,2.00004,5.679558585903405
22,2.1000419999999997,5.59490495356432
23,2.2000439999999997,5.541090366690456
24,2.300046,5.635672942990057
25,2.4000480000000004,5.534957386127856
26,2.5000500000000003,5.565171458245324
27,2.6000520000000003,5.550145667206303
28,2.700054,5.609356949192713
29,2.800056,5.7084180321564295
30,2.900058,5.570283936651285
31,3.00006,5.545968819351453
32,3.100062,5.524050205888661
33,3.200064,5.5775406642801135
34,3.300066,5.536276303672428
35,3.400068,5.566038611266913
36,3.50007,5.572615952815843
37,3.600072,5.590282390215016
38,3.700074,5.616649667575127
39,3.8000760000000002,5.690305874021513
40,3.900078,5.596088128783349
41,4.00008,5.524384204732369
42,4.1000820000000004,5.497620392669839
43,4.2000839999999995,5.583428127290922
44,4.300086,5.597869593064583
45,4.400087999999999,5.545131241022237
46,4.50009,5.57483931116093
47,4.600092,5.5533065717930326
48,4.700094,5.614829753165703
49,4.800096000000001,5.629608571080638
50,4.900098,5.66061644291427
51,5.000100000000001,5.633579759182422
52,5.100102,5.578764355780619
53,5.2001040000000005,5.584555114326657
54,5.3001059999999995,5.511027027236102
55,5.400108,5.562281156314892
56,5.500109999999999,5.62132960489292
57,5.600112,5.632430635169157
58,5.700114,5.6441267710374605
59,5.800116,5.49840416146069
60,5.900118,5.58692534492164
61,6.00012,5.569425859354622
62,6.100122000000001,5.586047605628091
63,6.200124,5.5303969617092426
64,6.300126000000001,5.508149733214907
65,6.400128,5.558656906577156
66,6.50013,5.542985988760622
67,6.600132,5.414855435249809
68,6.700134,5.465805795665337
69,6.800136,5.596304823196444
70,6.900138,5.610060355100703
71,7.00014,5.61202453690261
72,7.100142,5.480409220717543
73,7.200144,5.527633058830999
74,7.300146,5.459578660897328
75,7.400148,5.463032568913258
76,7.5001500000000005,5.482542960291039
77,7.6001520000000005,5.5062210495849175
78,7.700154,5.5057274089134305
79,7.800156,5.481947119544275
80,7.900158,5.417892222734978
81,8.00016,5.456438521480196
82,8.100162000000001,5.5015069086866175
83,8.200164000000001,5.458564613441147
84,8.300166,5.449886044364837
