Frame,Time (ns),RMSD 1 (14572 atoms)
221,22.0004,2.8511135327429327
222,22.1004,2.8994163447074737
223,22.2004,3.02666322860754
224,22.3004,2.8693847498008194
225,22.4004,2.961941212894511
226,22.5005,3.211077027382959
227,22.6005,3.0878691011629895
228,22.7005,3.0370477222884897
229,22.8005,2.8564787429693257
230,22.9005,3.0133971817604532
231,23.0005,3.028101267008675
232,23.1005,2.9165937902292094
233,23.2005,3.0177028518041262
234,23.3005,2.8890484053532925
235,23.4005,3.062600026385471
236,23.5005,3.056572792803386
237,23.6005,3.2200701027715697
238,23.7005,3.114030324387409
239,23.8005,3.2864009188137895
240,23.9005,3.2707512312854305
241,24.0005,3.031593187294587
242,24.1005,2.969134984664481
243,24.2005,3.1066962115542447
244,24.3005,3.1573171179488093
245,24.4005,3.211702899824983
246,24.5005,3.203625181660663
247,24.6005,3.221660239934147
248,24.7005,3.015990452724306
249,24.8005,3.1566757445052667
250,24.9005,3.2273405185065593
251,25.0005,3.1711967366955975
252,25.1005,3.267161052023642
253,25.2005,3.199553348379878
254,25.3005,3.1847949432774003
255,25.4005,3.471812897715709
256,25.5005,3.3694709858184466
257,25.6005,3.4289464599790396
258,25.7005,3.1665888283421015
259,25.8005,3.1521375961933664
260,25.9005,3.231897652329386
261,26.0005,3.18235251812443
262,26.1005,3.200208989305845
263,26.2005,3.2236237960647203
264,26.3005,3.1700692417989127
265,26.4005,3.265789653616464
266,26.5005,3.411041379932834
267,26.6005,3.104662597831911
268,26.7005,3.2016654347881754
269,26.8005,3.1359413817479753
270,26.9005,3.1583065247518745
271,27.0005,3.2697469332326743
272,27.1005,3.3403224790885284
273,27.2005,3.1913242454063315
274,27.3005,3.4421213105030777
275,27.4005,3.164606358629631
276,27.5006,2.966442602821923
277,27.6006,3.1861532130934895
278,27.7006,3.1948772921391653
279,27.8006,3.4127158811948144
280,27.9006,3.406957015970665
281,28.0006,3.0779432073937096
282,28.1006,3.268530364247834
283,28.2006,3.343944718390075
284,28.3006,3.356037401297482
285,28.4006,3.035722863420337
286,28.5006,3.2428265732207024
287,28.6006,3.211046659012325
288,28.7006,3.170753172776482
289,28.8006,3.1219110131073067
290,28.9006,3.178704852904573
291,29.0006,3.002176624711753
292,29.1006,3.009840950201849
293,29.2006,3.1952204355834035
294,29.3006,3.142905076092712
295,29.4006,3.0641032541259334
296,29.5006,3.0137862435221576
297,29.6006,2.9559818371558455
298,29.7006,3.167594604546894
299,29.8006,3.051042463292412
300,29.9006,3.4258345960388357
301,30.0006,3.18682976305044
302,30.1006,3.3861556877637864
303,30.2006,3.1351231733777105
304,30.3006,3.0459555383541215
305,30.4006,3.0510960145069435
306,30.5006,3.1811306192736275
307,30.6006,3.010612657971433
308,30.7006,3.0999000191675306
309,30.8006,3.166313764445306
310,30.9006,2.9148887500280947
311,31.0006,3.020398308474867
312,31.1006,3.087951042093571
313,31.2006,2.958724090110192
314,31.3006,3.0700631771945632
315,31.4006,3.0037945097133405
316,31.5006,2.933075365214898
317,31.6006,2.995118271665328
318,31.7006,2.9510938737442793
319,31.8006,2.9625971251182923
320,31.9006,2.8493193676866886
321,32.0006,3.06977262865288
322,32.1006,3.189923676752128
323,32.2006,3.058479512051362
324,32.3006,3.022401652051527
325,32.4006,3.14883612869897
326,32.5007,3.220631868331776
327,32.6007,3.0351236764835368
328,32.7007,3.2021991370229927
329,32.8007,2.903780499850221
330,32.9007,2.7707966943588715
331,33.0007,3.0125890523574705
332,33.1007,3.0611196436925523
333,33.2007,2.9509179378652117
334,33.3007,3.118367707963458
335,33.4007,2.9838783223136254
336,33.5007,3.014799044595188
337,33.6007,3.0225686751424834
338,33.7007,2.8751645506035826
339,33.8007,2.844187828205484
340,33.9007,3.0352101517882724
341,34.0007,3.0907028077740435
342,34.1007,2.9287203086293143
343,34.2007,3.1129662695435396
344,34.3007,2.9171757453467246
345,34.4007,3.208558057019328
346,34.5007,3.0768442607019146
347,34.6007,2.92636395164036
348,34.7007,2.9456214266209204
349,34.8007,2.8586893010924235
350,34.9007,2.933120904479656
351,35.0007,3.065436369747504
352,35.1007,3.0958750963180854
353,35.2007,2.85420897267656
354,35.3007,2.8513441081096427
355,35.4007,3.0785061394836957
356,35.5007,3.161567058609003
357,35.6007,3.1172949638160903
358,35.7007,3.2568446245741343
359,35.8007,2.942051384319229
360,35.9007,3.038245983958708
361,36.0007,3.343765535404202
362,36.1007,2.961322927882056
363,36.2007,3.4734910010596214
364,36.3007,3.1098307013214526
365,36.4007,3.272926964466615
366,36.5007,3.0893752714205793
367,36.6007,3.1331747548689135
368,36.7007,3.439927307534758
369,36.8007,3.2287472824699406
370,36.9007,3.083552758380928
371,37.0007,2.9765830623118656
372,37.1007,2.916223236580178
373,37.2007,2.828253812600695
374,37.3007,2.7792573168932844
375,37.4007,2.8657033892707338
376,37.5007,2.7853281882927985
377,37.6008,2.9676409720250088
378,37.7008,2.9313194196419086
379,37.8008,2.864664481230951
380,37.9008,2.8698189969084953
381,38.0008,2.7440681146638415
382,38.1008,2.7641454433111843
383,38.2008,2.958438533897326
384,38.3008,2.7525277906572305
385,38.4008,2.909793365615345
386,38.5008,2.9340677035694176
387,38.6008,2.911982962521348
388,38.7008,2.8959254197666815
389,38.8008,2.8830294144950517
390,38.9008,2.8351741485600286
391,39.0008,2.665444698967922
392,39.1008,2.836679271600498
393,39.2008,2.90112759886173
394,39.3008,2.8317197666925003
395,39.4008,2.6565030463347705
396,39.5008,2.855300970317751
397,39.6008,2.8376155424923364
398,39.7008,2.9793225026160255
399,39.8008,3.1582239355327277
400,39.9008,3.257997817201302
401,40.0008,2.9092016102195477
402,40.1008,2.8436291746198843
403,40.2008,2.6895449773469693
404,40.3008,2.839165457227725
405,40.4008,2.840247874111118
406,40.5008,2.7821132567219196
407,40.6008,2.842193919297446
408,40.7008,2.7378586371383458
409,40.8008,2.829400751587513
410,40.9008,2.770200070821103
411,41.0008,2.8544858793517904
412,41.1008,2.865679312356496
413,41.2008,2.7936219787247474
414,41.3008,2.7809128046036355
415,41.4008,2.992143558039604
416,41.5008,3.029267881149396
417,41.6008,2.937548685400991
418,41.7008,2.9955358844209696
419,41.8008,3.0392383135821
420,41.9008,3.0834615677930226
421,42.0008,3.02286549338392
422,42.1008,2.8349510144443255
423,42.2008,3.1755817099937778
424,42.3008,2.9966527069017386
425,42.4008,3.0612798152101592
426,42.5008,2.9652196921956
427,42.6009,2.903857285495581
428,42.7009,2.944485378742371
429,42.8009,3.02904614547135
430,42.9009,3.1467126657079696
431,43.0009,3.1169720043984444
432,43.1009,3.084394982535074
433,43.2009,2.9023616850527416
434,43.3009,3.030205570447737
435,43.4009,3.093724678062285
436,43.5009,2.9783257196796815
437,43.6009,3.014885483153111
438,43.7009,2.9914759456723994
439,43.8009,2.882948322420423
440,43.9009,3.1302916930833264
441,44.0009,3.130787644277256
442,44.1009,2.976087147775606
443,44.2009,2.950902947945655
444,44.3009,3.0000815508582743
445,44.4009,2.902054685930167
446,44.5009,2.9621846821995077
447,44.6009,2.9212558664870105
448,44.7009,2.9471634634906083
449,44.8009,2.869076293900206
450,44.9009,3.047575407484023
451,45.0009,2.887239551462991
452,45.1009,3.022700956368375
453,45.2009,2.9704652074088322
454,45.3009,2.8305046114559635
455,45.4009,3.0024401010693844
456,45.5009,2.7986474522108957
457,45.6009,2.7437802577132717
458,45.7009,2.9270471189584577
459,45.8009,2.8459442855825627
460,45.9009,2.822967548002388
461,46.0009,2.915489896766425
462,46.1009,2.8598783722123686
463,46.2009,2.7967903889148418
464,46.3009,2.806313248415777
465,46.4009,3.0190237418283616
466,46.5009,2.8873977571273044
467,46.6009,2.9142969067545725
468,46.7009,2.8515393133902034
469,46.8009,3.251224553100817
470,46.9009,2.9079115363914183
471,47.0009,2.8927115579687213
472,47.1009,2.8716444704994246
473,47.2009,2.8551255774169197
474,47.3009,2.8498415335101894
475,47.4009,2.942287818770492
476,47.501,2.8990399622067167
477,47.601,2.875007732687193
478,47.701,2.9171633838722126
479,47.801,2.878459779319386
480,47.901,2.80940593126133
481,48.001,2.981807330707545
482,48.101,3.107973170080913
483,48.201,2.889918295467154
484,48.301,2.888318518782811
485,48.401,3.1204083474610096
486,48.501,3.0873824532020357
487,48.601,3.1274172631815276
488,48.701,3.068173611736183
489,48.801,3.0612817040325444
490,48.901,2.9379885733280275
491,49.001,2.7825053901052463
492,49.101,3.225341215109561
493,49.201,3.0860898022214833
494,49.301,3.221244944513183
495,49.401,3.0106612577513254
496,49.501,2.9821936152918127
497,49.601,3.103074637894971
498,49.701,3.0216816952834167
499,49.801,3.1054583083034415
500,49.901,3.2411633005382887
501,50.001,2.989020829227478
502,50.101,2.886423641972818
503,50.201,2.881049278502636
504,50.301,2.9032602999757406
505,50.401,2.9649252765838225
506,50.501,2.7650096711426992
507,50.601,2.97013909651664
508,50.701,2.852779660401158
509,50.801,3.1954268604066725
510,50.901,2.9755042476407647
511,51.001,2.920479087502625
512,51.101,2.8819973968241346
513,51.201,2.919289884716926
514,51.301,2.933696814773805
515,51.401,2.968991955210063
516,51.501,2.9437696952741623
517,51.601,2.9954749358347526
518,51.701,2.8506592229833596
519,51.801,2.9857839046310826
520,51.901,2.9364191392671275
521,52.001,3.0149638565549894
522,52.101,3.0814981353611284
523,52.201,3.2833192639984192
524,52.301,2.940947938577809
525,52.401,3.1787025106410822
526,52.5011,2.940437168690729
527,52.6011,3.0186355054499643
528,52.7011,3.260667714688024
529,52.8011,3.069197009305547
530,52.9011,2.995649639848525
531,53.0011,3.0245638597787625
532,53.1011,3.0652874019843868
533,53.2011,3.3149379902891973
534,53.3011,3.4924936914505045
535,53.4011,3.472161928564582
536,53.5011,3.1536203247120502
537,53.6011,3.3139016495531917
538,53.7011,3.1570098524264734
539,53.8011,3.175537398565414
540,53.9011,3.4004025434595047
541,54.0011,3.2655124388654717
542,54.1011,3.4337541626716717
543,54.2011,3.2540834203869777
544,54.3011,3.175655651830435
545,54.4011,3.2699373175524453
546,54.5011,3.2921680743788997
547,54.6011,3.497221926272142
548,54.7011,2.963895688573357
549,54.8011,3.0860588443012524
550,54.9011,2.954619747012923
551,55.0011,2.9339677882067634
552,55.1011,2.857908198927384
553,55.2011,3.327507399671001
554,55.3011,3.051933967707117
555,55.4011,2.9958619651708998
556,55.5011,3.155867103340318
557,55.6011,2.9940926245768793
558,55.7011,3.0131047065969767
559,55.8011,3.0180337657910474
560,55.9011,2.999967325051435
561,56.0011,3.117428198704363
562,56.1011,3.0957385300902707
563,56.2011,3.0741679300581466
564,56.3011,2.9407322869011496
565,56.4011,3.033030759673957
566,56.5011,2.8524950896587895
567,56.6011,3.13220860165524
568,56.7011,3.1965826383838323
569,56.8011,3.0355742030004143
570,56.9011,2.901734102656186
571,57.0011,2.8513065974753484
572,57.1011,2.781634295087288
573,57.2011,2.7485679869595288
574,57.3011,2.8927415455513383
575,57.4011,2.980985231482278
576,57.5012,2.956683030699381
577,57.6012,2.883553888368701
578,57.7012,2.9408576453415693
579,57.8012,2.9060225774977892
580,57.9012,2.783594439827339
581,58.0012,2.9245010077845617
582,58.1012,2.8712796775014424
583,58.2012,2.9171639972672825
584,58.3012,2.8803672679740373
585,58.4012,3.202898704595889
586,58.5012,2.8217440218796104
587,58.6012,2.8645963856661525
588,58.7012,2.8737752538266133
589,58.8012,3.18526961317597
590,58.9012,2.991310051619781
591,59.0012,3.14229849060276
592,59.1012,3.2184485546603403
593,59.2012,2.9208681257705167
594,59.3012,3.0435748719540765
595,59.4012,2.9553232457196748
596,59.5012,2.847489456768813
597,59.6012,2.8471661722785715
598,59.7012,3.037157393689016
599,59.8012,3.2494664960335227
600,59.9012,3.108920946630895
601,60.0012,2.8883573933061695
602,60.1012,3.0113957978201156
603,60.2012,2.983807490137103
604,60.3012,2.9129109716754873
605,60.4012,3.006512390282106
606,60.5012,3.2191575565977324
607,60.6012,3.205369057183668
608,60.7012,3.2980749891896983
609,60.8012,2.954165572549302
610,60.9012,3.1525194018935148
611,61.0012,2.98210570121321
612,61.1012,3.146682037218098
613,61.2012,3.1180007837422568
614,61.3012,2.867135096023926
615,61.4012,2.963705340427662
616,61.5012,2.767203416221581
617,61.6012,2.9361822489788403
618,61.7012,2.9799167326253366
619,61.8012,3.1360172879391692
620,61.9012,3.2606776454049373
621,62.0012,3.303464480554483
622,62.1012,3.1586370941096225
623,62.2012,3.1577132504655494
624,62.3012,3.245049190083679
625,62.4012,3.0410752101904155
626,62.5012,3.0288241523768433
627,62.6013,3.1311089606997413
628,62.7013,3.155407524329599
629,62.8013,3.3045389466487243
630,62.9013,3.3299748824787785
631,63.0013,3.313988746714765
632,63.1013,3.290625282634713
633,63.2013,3.2030685383303723
634,63.3013,3.285362416531871
635,63.4013,3.119420277804778
636,63.5013,3.1831067430385063
637,63.6013,3.2366390950135653
638,63.7013,3.381997304223791
639,63.8013,3.0937614705837606
640,63.9013,2.994855937448516
641,64.0013,3.170702926407245
642,64.1013,3.203107586458095
643,64.2013,3.1038816203550157
644,64.3013,3.1139049648534325
645,64.4013,2.9122180230482257
646,64.5013,3.0290540477928394
647,64.6013,3.1064302161790116
648,64.7013,3.001309432393531
649,64.8013,3.287513729839136
650,64.9013,2.928962080995532
651,65.0013,3.03345062944945
652,65.1013,2.989701226414031
653,65.2013,2.985173147088615
654,65.3013,2.980330706527303
655,65.4013,2.977215050418965
656,65.5013,2.9668635278458937
657,65.6013,2.911302733175262
658,65.7013,3.0540663331626234
659,65.8013,3.1142633562679443
660,65.9013,3.0272697793953296
661,66.0013,2.799064583408524
662,66.1013,2.7821284987706734
663,66.2013,3.004786349147202
664,66.3013,3.0158393973757724
665,66.4013,2.9877515824727037
666,66.5013,2.9850103579599696
667,66.6013,3.002747516100827
668,66.7013,3.062611547747505
669,66.8013,3.046932403957622
670,66.9013,3.060611588748042
671,67.0013,2.852090864017727
672,67.1013,2.9707221686020713
673,67.2013,2.8309364130203
674,67.3013,3.0038307576199643
675,67.4013,2.936899750466227
676,67.5014,2.9065849380815205
677,67.6014,3.1132744620152395
678,67.7014,2.7663466568297204
679,67.8014,3.0830341892126163
680,67.9014,2.987077592462337
681,68.0014,2.946282028886508
682,68.1014,2.960438762308915
683,68.2014,2.885062002602511
684,68.3014,3.0594375462215115
685,68.4014,2.925677623151449
686,68.5014,3.2077150340404694
687,68.6014,3.0451768159660912
688,68.7014,3.093082813003401
689,68.8014,2.926006025535456
690,68.9014,3.0304716868617247
691,69.0014,3.0636238805223983
692,69.1014,3.103320168762156
693,69.2014,3.0201940961518403
694,69.3014,3.1154297596133227
695,69.4014,3.052599745947613
696,69.5014,3.3215628023582338
697,69.6014,3.075080016928332
698,69.7014,3.031096448227645
699,69.8014,3.1599077249015624
700,69.9014,3.290145380400456
701,70.0014,3.3046932896353507
702,70.1014,2.975048862260088
703,70.2014,3.1580406165892887
704,70.3014,3.1493012940808107
705,70.4014,2.960417371692087
706,70.5014,3.2691041007909436
707,70.6014,3.397625255570661
708,70.7014,3.2634182928881326
709,70.8014,3.009249590121573
710,70.9014,3.328999898599563
711,71.0014,3.0655473133003275
712,71.1014,3.1101577789994397
713,71.2014,2.9984815046489617
714,71.3014,3.1316438248689957
715,71.4014,3.2306109506393326
716,71.5014,3.218047954517105
717,71.6014,3.222307299534472
718,71.7014,3.1371281114196874
719,71.8014,3.134311960529536
720,71.9014,2.9649902525087013
721,72.0014,3.189422208162081
722,72.1014,3.0868103595855807
723,72.2014,3.0581953926132086
724,72.3014,2.789105285338885
725,72.4014,2.9032544795822863
726,72.5014,2.9368085441042093
727,72.6015,2.966905722308875
728,72.7015,3.1165513281906563
729,72.8015,3.017605303168463
730,72.9015,3.229185665682564
731,73.0015,2.930029487199324
732,73.1015,3.029576520294787
733,73.2015,3.262986524516418
734,73.3015,3.4955659904172216
735,73.4015,3.457454655322007
736,73.5015,3.497993051869023
737,73.6015,3.5557336828063084
738,73.7015,3.0436800280319787
739,73.8015,3.016086342367682
740,73.9015,3.302208336988792
741,74.0015,3.0713459420396467
742,74.1015,3.1258076911804906
743,74.2015,3.1469274164511805
744,74.3015,3.265055409882968
745,74.4015,3.297583327101136
746,74.5015,2.997062159944387
747,74.6015,2.9828776343222314
748,74.7015,3.0196861816673533
749,74.8015,2.9398004948770375
750,74.9015,3.1874634653204423
751,75.0015,3.0808884403231143
752,75.1015,3.1232569970453397
753,75.2015,3.2336781327763378
754,75.3015,3.0904023087387746
755,75.4015,2.906807248256034
756,75.5015,3.1936243858885502
757,75.6015,3.1047724769798974
758,75.7015,3.141833998180112
759,75.8015,3.375284671605976
760,75.9015,3.455272837648021
761,76.0015,3.4234721009426083
762,76.1015,3.1781816921158867
763,76.2015,3.430444320721049
764,76.3015,3.3233364496910123
765,76.4015,3.361620606553689
766,76.5015,3.2928399234547245
767,76.6015,3.118991604502493
768,76.7015,3.008236506113434
769,76.8015,3.007791253464093
770,76.9015,3.3976693860978093
771,77.0015,3.1195032993255345
772,77.1015,3.36557470750167
773,77.2015,3.5001318116398314
774,77.3015,3.345012460584553
775,77.4015,3.2983260219736033
776,77.5016,3.2582316500180397
777,77.6016,3.430377842419857
778,77.7016,3.4301403619710857
779,77.8016,3.3584982542334485
780,77.9016,3.277678320872458
781,78.0016,3.0352842044362047
782,78.1016,2.9968877505831317
783,78.2016,2.888470985948143
784,78.3016,2.970558143673037
785,78.4016,3.244082859396229
786,78.5016,3.2234387079120346
787,78.6016,3.1023362040290077
788,78.7016,3.2401048805821557
789,78.8016,3.098898780339335
790,78.9016,3.6599714294697288
791,79.0016,2.941183737471894
792,79.1016,3.0327830156903417
793,79.2016,3.162166773186929
794,79.3016,3.037324497343637
795,79.4016,3.073265939224742
796,79.5016,3.0726166321182493
797,79.6016,2.9444756576408553
798,79.7016,2.941803189729941
799,79.8016,2.8767327200520487
800,79.9016,3.0943722244403493
801,80.0016,2.847582278114973
802,80.1016,3.024866596621038
803,80.2016,2.924242780662305
804,80.3016,2.9886622044308355
805,80.4016,3.302074578010507
806,80.5016,3.096622421688769
807,80.6016,3.2825575847669666
808,80.7016,3.2219416111302115
809,80.8016,3.3946163283372424
810,80.9016,3.2646730837763327
811,81.0016,3.428769547765199
812,81.1016,3.410292606756981
813,81.2016,3.78560994916232
814,81.3016,3.705665212401983
815,81.4016,3.4738632771436144
816,81.5016,3.3462867535320657
817,81.6016,3.5805296533260877
818,81.7016,3.616893274963179
819,81.8016,3.7823356568124584
820,81.9016,3.4038169812345282
821,82.0016,3.617147664173388
822,82.1016,3.363797034367426
823,82.2016,3.3674842719611133
824,82.3016,3.3413362379966616
825,82.4016,3.268604569337963
826,82.5017,3.386902411994086
827,82.6017,3.421769490675434
828,82.7017,3.0646657965215898
829,82.8017,3.208162819202041
830,82.9017,3.46040911780991
831,83.0017,3.165719730009887
832,83.1017,3.372698336350747
833,83.2017,3.1866038119746714
834,83.3017,2.9522065277843934
835,83.4017,2.9151849128870735
836,83.5017,2.8194769993069233
837,83.6017,3.062401247761823
838,83.7017,2.9828008100537975
839,83.8017,2.990239504584651
840,83.9017,3.2108711369402725
841,84.0017,3.013927817136623
842,84.1017,3.030006696024164
843,84.2017,3.3401918001801554
844,84.3017,3.2172945247623472
845,84.4017,3.1678469708243937
846,84.5017,3.2978685308268405
847,84.6017,3.2054424621018476
848,84.7017,3.277976712827044
849,84.8017,3.0008396970035216
850,84.9017,2.9349042996344004
851,85.0017,3.047865834780105
852,85.1017,2.9442764843265925
853,85.2017,3.035760851039063
854,85.3017,3.008986427825245
855,85.4017,3.0260302838844266
856,85.5017,2.964175693429856
857,85.6017,2.8605745432167766
858,85.7017,2.942040562339818
859,85.8017,3.1393802806226514
860,85.9017,3.019422651643969
861,86.0017,2.8398764046381464
862,86.1017,3.175135955821201
863,86.2017,2.9711540942583587
864,86.3017,2.9673626887794677
865,86.4017,2.9671943921848314
866,86.5017,3.0646517280850083
867,86.6017,3.0513137491656677
868,86.7017,3.0118373428723824
869,86.8017,3.053044996922096
870,86.9017,2.9730690315625563
871,87.0017,2.77035938633623
872,87.1017,3.0256751836145064
873,87.2017,3.0498484287395846
874,87.3017,2.835463572957405
875,87.4017,2.7922915693682566
876,87.5018,2.7308359976153866
877,87.6018,2.8275192634633046
878,87.7018,3.0532538717516076
879,87.8018,2.8540276486191494
880,87.9018,2.92869955650079
881,88.0018,2.912646047880926
882,88.1018,2.964564280008913
883,88.2018,2.898287946163149
884,88.3018,2.766042437691249
885,88.4018,3.07622510239413
886,88.5018,2.9883452579642236
887,88.6018,3.024573789880539
888,88.7018,3.0466808934742913
889,88.8018,3.2491953730464234
890,88.9018,2.9528998827484507
891,89.0018,2.9579666277133234
892,89.1018,3.3187382772343725
893,89.2018,2.8963806050527494
894,89.3018,3.1070768438863237
895,89.4018,3.1106302135159303
896,89.5018,3.052911301982875
897,89.6018,2.897802478320867
898,89.7018,3.176540704213739
899,89.8018,3.1564136644451555
900,89.9018,3.1467828409958916
901,90.0018,3.12436178763521
