Frame,Time (ns),RMSD 2 (114 atoms)
143,14.2003,1.193257177890653
144,14.3003,1.1650534009895348
145,14.4003,1.222254441016521
146,14.5003,1.1499719911769146
147,14.6003,1.2513507867563285
148,14.7003,1.1758057165176394
149,14.8003,1.1719557841533148
150,14.9003,1.1212136122629237
151,15.0003,1.1078068256268772
152,15.1003,1.203071155054909
153,15.2003,1.1751625871319855
154,15.3003,1.2234819391869391
155,15.4003,0.9311926444442216
156,15.5003,1.0706542043398493
157,15.6003,1.0842163335425241
158,15.7003,1.077418508291427
159,15.8003,1.0206467529784125
160,15.9003,1.0944801208887103
161,16.0003,1.0502242056040927
162,16.1003,1.1980741336240424
163,16.2003,1.2311765618499708
164,16.3003,1.2331472976324895
165,16.4003,1.215584256165938
166,16.5003,1.1302282832768158
167,16.6003,1.1162813590450313
168,16.7003,1.038150170397651
169,16.8003,1.318888770670697
170,16.9003,1.190490229582589
171,17.0003,1.1699669845441116
172,17.1003,1.1690668230026409
173,17.2003,1.2213358616174153
174,17.3003,1.250289739911252
175,17.4003,1.1681359620781209
176,17.5004,1.242878586442124
177,17.6004,1.1304143141976497
178,17.7004,1.141226392576183
179,17.8004,1.1324737681357264
180,17.9004,1.0975839545043444
181,18.0004,1.082112999779537
182,18.1004,1.2551659245329436
183,18.2004,1.0399622419901884
184,18.3004,1.1216553292686853
185,18.4004,1.2316050452783056
186,18.5004,1.197618316605293
187,18.6004,1.0885070058075208
188,18.7004,1.116530032911815
189,18.8004,1.1929481699820041
190,18.9004,1.119119328791926
191,19.0004,1.0792597688634404
192,19.1004,1.1734160746226445
193,19.2004,1.4122547651995616
194,19.3004,1.1262817825200842
195,19.4004,1.0997630670396357
196,19.5004,1.1935582631454087
197,19.6004,1.140142869968878
198,19.7004,1.1228057771352644
199,19.8004,1.1172988951562546
200,19.9004,1.1883846288384987
201,20.0004,1.2671433809033708
202,20.1004,1.1340819318755633
203,20.2004,1.16920585478318
204,20.3004,1.1690929368828618
205,20.4004,1.161835890081141
206,20.5004,1.309204845759434
207,20.6004,1.4772079810859595
208,20.7004,1.1240013271744462
209,20.8004,1.1564178894377208
210,20.9004,1.1371200180080476
211,21.0004,1.160308640352731
212,21.1004,1.2521117627647422
213,21.2004,1.0579801210023396
214,21.3004,1.1069753915915936
215,21.4004,1.1444094737196195
216,21.5004,1.1769407197642119
217,21.6004,1.2633972459048315
218,21.7004,1.1256869852356046
219,21.8004,1.103442971918484
220,21.9004,1.0876538540924705
221,22.0004,1.1312497229574006
222,22.1004,1.2020928607326136
223,22.2004,1.0969191636594124
224,22.3004,1.1048391283565595
225,22.4004,1.103011339921093
226,22.5005,1.0995163932134548
227,22.6005,1.135444988149191
228,22.7005,1.2181095819748418
229,22.8005,1.0213807914946902
230,22.9005,1.181802749800553
231,23.0005,1.237074371833609
232,23.1005,1.17853691578931
233,23.2005,1.1327108052769044
234,23.3005,1.2064743002606368
235,23.4005,1.149278705488415
236,23.5005,1.2185167102679282
237,23.6005,1.1844224932747403
238,23.7005,1.212477295972396
239,23.8005,1.19084216852616
240,23.9005,1.2780087288902005
241,24.0005,1.1835090580217706
242,24.1005,1.1758555411418545
243,24.2005,1.2158673949989383
244,24.3005,1.1907810964145775
245,24.4005,1.1158104267648266
246,24.5005,1.1839180770648852
247,24.6005,1.2037840802198063
248,24.7005,1.0815230854406157
249,24.8005,1.1478222125180002
250,24.9005,1.1213243121750665
251,25.0005,1.1240778591284213
252,25.1005,1.2203695527792375
253,25.2005,1.1484925339491574
254,25.3005,1.2829857573637697
255,25.4005,1.0627278236501132
256,25.5005,1.1370241499677207
257,25.6005,1.1885251578365554
258,25.7005,1.1256142584660087
259,25.8005,1.1350176580003595
260,25.9005,1.1608133776670566
261,26.0005,1.3744854155249298
262,26.1005,1.0737111370430785
263,26.2005,1.2367224213909722
264,26.3005,1.1720382297213738
265,26.4005,1.3194484562140245
266,26.5005,1.2546387991649177
267,26.6005,1.2191269957913125
268,26.7005,1.041414060086729
269,26.8005,1.1702757912871076
270,26.9005,1.2751425075745546
271,27.0005,1.1583676448934426
272,27.1005,1.1145439005689894
273,27.2005,1.0925168152619937
274,27.3005,1.1385614942566329
275,27.4005,1.2048471757759898
276,27.5006,1.167743908520069
277,27.6006,1.1301435498482146
278,27.7006,1.0696709278147265
279,27.8006,1.1399910963804196
280,27.9006,1.1126483370030928
281,28.0006,1.1076875605790693
282,28.1006,1.2552790815475745
283,28.2006,1.1235598967622815
284,28.3006,1.1911622626608076
285,28.4006,1.2689584883042964
286,28.5006,1.3895305422543285
287,28.6006,1.1733388551019452
288,28.7006,1.1202708742606249
289,28.8006,1.0894329979088142
290,28.9006,1.1428249675066076
291,29.0006,1.0636910299247266
292,29.1006,1.196678972068128
293,29.2006,1.1983184970335334
294,29.3006,1.1332587499150064
295,29.4006,1.0372757531713295
296,29.5006,0.9907475800401517
297,29.6006,1.2266207887766423
298,29.7006,1.2932835185294331
299,29.8006,1.1234774530535563
300,29.9006,1.1471152110368887
301,30.0006,1.2514102979882502
302,30.1006,1.3210918152248856
303,30.2006,1.1864623608394698
304,30.3006,1.097696296864511
305,30.4006,1.3948436235755668
306,30.5006,1.1447841759004531
307,30.6006,1.1970557211742585
308,30.7006,1.2071894137128423
309,30.8006,1.1068129059160188
310,30.9006,1.1900419036844458
311,31.0006,1.1270213711042185
312,31.1006,1.1853415927870699
313,31.2006,1.1990979492460667
314,31.3006,1.1767880664751087
315,31.4006,1.3718010293751501
316,31.5006,1.147608987367861
317,31.6006,1.0280900151979404
318,31.7006,1.1986761957501357
319,31.8006,1.1615243263601827
320,31.9006,1.2261724797084301
321,32.0006,1.1675966741143469
322,32.1006,1.168438741964946
323,32.2006,1.14094350728604
324,32.3006,1.2047432774550824
325,32.4006,1.2971901114048632
326,32.5007,1.1776510079780176
327,32.6007,1.1772096767032973
328,32.7007,1.1751469503889043
329,32.8007,1.3983714552101214
330,32.9007,1.1962251011353622
331,33.0007,1.4403056794174194
332,33.1007,1.187619149717445
333,33.2007,1.1773471612841027
334,33.3007,1.1655048625047113
335,33.4007,1.0660374430828423
336,33.5007,1.3044492391999876
337,33.6007,1.1888703958756968
338,33.7007,1.253709331785637
339,33.8007,1.149270458096405
340,33.9007,1.1752210436577437
341,34.0007,1.0970545549590511
342,34.1007,1.1243499669383212
343,34.2007,1.1548098670979814
344,34.3007,1.3253892347454255
345,34.4007,1.2317363617574508
346,34.5007,1.310794589355305
347,34.6007,1.082037982324603
348,34.7007,1.2285912885455517
349,34.8007,1.1571867519047723
350,34.9007,1.1125694852678492
351,35.0007,1.1974658131721232
352,35.1007,1.1060680247381103
353,35.2007,1.4261101635885143
354,35.3007,1.2535170343409956
355,35.4007,1.1135005306135737
356,35.5007,1.128383456606315
357,35.6007,1.2189018012549673
358,35.7007,1.2442546222897948
359,35.8007,1.2197005522825672
360,35.9007,1.1933681887760899
361,36.0007,1.2084990889072418
362,36.1007,1.3909978812564616
363,36.2007,1.1705136704697503
364,36.3007,1.4597523519059261
365,36.4007,1.5202884587249967
366,36.5007,1.494138781162452
367,36.6007,1.535414206533233
368,36.7007,1.4942630433332453
369,36.8007,1.5844880553662346
370,36.9007,1.497994915593887
371,37.0007,1.4590929980100367
372,37.1007,1.4881141217595715
373,37.2007,1.549394469857428
374,37.3007,1.471202059214697
375,37.4007,1.6259076173012565
376,37.5007,1.3675510341444383
377,37.6008,1.4637127547248838
378,37.7008,1.6227252659896314
379,37.8008,1.5392358211598276
380,37.9008,1.3954121434925706
381,38.0008,1.4244889236855391
382,38.1008,1.4308963008343334
383,38.2008,1.4587454387849945
384,38.3008,1.5004601472166574
385,38.4008,1.3852993892509529
386,38.5008,1.4334677978157515
387,38.6008,1.479662127057772
388,38.7008,1.5539324469826081
389,38.8008,1.3551747734573218
390,38.9008,1.4478995955251621
391,39.0008,1.4579442897679076
392,39.1008,1.3852713387436653
393,39.2008,1.460318251583646
394,39.3008,1.5406656504135383
395,39.4008,1.485108377803822
396,39.5008,1.467656535688528
397,39.6008,1.4051374822126428
398,39.7008,1.4239694517910133
399,39.8008,1.5438184149672922
400,39.9008,1.4150827633924532
401,40.0008,1.4902909052340885
402,40.1008,1.4415815853461118
403,40.2008,1.4480890762577208
404,40.3008,1.388013223838451
405,40.4008,1.565231228926757
406,40.5008,1.4067306148238123
407,40.6008,1.4638116441948594
408,40.7008,1.4990028764278656
409,40.8008,1.479415154160858
410,40.9008,1.5318127097172571
411,41.0008,1.5311202559033172
412,41.1008,1.5477326270418674
413,41.2008,1.32806814776648
414,41.3008,1.5188049217739652
415,41.4008,1.4488393322736246
416,41.5008,1.5437488724962194
417,41.6008,1.6270708270197738
418,41.7008,1.3709585148324612
419,41.8008,1.4970750254778522
420,41.9008,1.45187250015568
421,42.0008,1.5245029942437762
422,42.1008,1.4603505809428567
423,42.2008,1.4629506569531898
424,42.3008,1.4498595479182863
425,42.4008,1.4312678532199192
426,42.5008,1.5462317940819896
427,42.6009,1.5257573783784633
428,42.7009,1.529762727659323
429,42.8009,1.4784688534621462
430,42.9009,1.4472899285647514
431,43.0009,1.5441337031062872
432,43.1009,1.5146834786977683
433,43.2009,1.551223135723973
434,43.3009,1.5421288502267527
435,43.4009,1.4104850072215018
436,43.5009,1.3139719289109835
437,43.6009,1.4569542080203017
438,43.7009,1.48128199267284
439,43.8009,1.490119568376875
440,43.9009,1.462570615372212
441,44.0009,1.59728947465085
442,44.1009,1.5916268211343172
443,44.2009,1.4690639830979872
444,44.3009,1.4390186873510415
445,44.4009,1.465198532690263
446,44.5009,1.551531707245381
447,44.6009,1.4962305336919217
448,44.7009,1.416383353813786
449,44.8009,1.42298984909065
450,44.9009,1.4380554178958456
451,45.0009,1.401167064723879
452,45.1009,1.4384622506208258
453,45.2009,1.389188234257469
454,45.3009,1.4816044698474526
455,45.4009,1.5513809672543806
456,45.5009,1.6415590228368593
457,45.6009,1.5480752903200998
458,45.7009,1.5042744781826058
459,45.8009,1.4476692863391212
460,45.9009,1.4798862033998716
461,46.0009,1.5574172842786358
462,46.1009,1.6084537267029684
463,46.2009,1.3102225006719437
464,46.3009,1.4721089537802405
465,46.4009,1.4855408353049604
466,46.5009,1.4875266732856431
467,46.6009,1.4355022805118554
468,46.7009,1.5554132555540596
469,46.8009,1.4296419744183737
470,46.9009,1.4431817168260073
471,47.0009,1.4971353005525392
472,47.1009,1.3615054234394772
473,47.2009,1.4016191523067592
474,47.3009,1.4468096224774993
475,47.4009,1.435191242768403
476,47.501,1.5190233744535102
477,47.601,1.4482086511999008
478,47.701,1.4512710904984858
479,47.801,1.4828013783721072
480,47.901,1.4632710374148807
481,48.001,1.3943199808316717
482,48.101,1.5236461227706488
483,48.201,1.3988373164386423
484,48.301,1.4440672199731177
485,48.401,1.4795292388519197
486,48.501,1.385356442026791
487,48.601,1.460971622354825
488,48.701,1.6315581812212037
489,48.801,1.3231096229745556
490,48.901,1.3322668251484062
491,49.001,1.5147456812179376
492,49.101,1.4358702020204237
493,49.201,1.4547542941089913
494,49.301,1.4249612434554766
495,49.401,1.3780413192039271
496,49.501,1.3480639304294968
497,49.601,1.4925015662212064
498,49.701,1.4420966062906637
499,49.801,1.3721743149836847
500,49.901,1.398209155658156
501,50.001,1.4458006947356257
502,50.101,1.4255197716205368
503,50.201,1.4493247139073802
504,50.301,1.4816736217942945
505,50.401,1.5344854152371081
506,50.501,1.4024539422634597
507,50.601,1.5056858266451372
508,50.701,1.481000772724333
509,50.801,1.5175976305794447
510,50.901,1.3641514356799287
511,51.001,1.487865404673757
512,51.101,1.4158585805571404
513,51.201,1.4184963059460005
514,51.301,1.529014521859088
515,51.401,1.4113174041972518
516,51.501,1.4475566765568606
517,51.601,1.4194719464481311
518,51.701,1.4981562813829827
519,51.801,1.5507534211134077
520,51.901,1.35582297318145
521,52.001,1.524851761034026
522,52.101,1.4377862478570913
523,52.201,1.469310518223262
524,52.301,1.502871045956833
525,52.401,1.5334505685736768
526,52.5011,1.4308669437235084
527,52.6011,1.5060264990415095
528,52.7011,1.426620059166439
529,52.8011,1.4838237079824246
530,52.9011,1.4714878760230312
531,53.0011,1.4783541449428248
532,53.1011,1.481351802390143
533,53.2011,1.4209043384147997
534,53.3011,1.432176043648969
535,53.4011,1.506379616101023
536,53.5011,1.3488795598953571
537,53.6011,1.4517881188038022
538,53.7011,1.5404322918458921
539,53.8011,1.430741827510823
540,53.9011,1.4862732649182993
541,54.0011,1.4361784549226473
542,54.1011,1.484572476402217
543,54.2011,1.4050985578143251
544,54.3011,1.371434285140973
545,54.4011,1.484950203055798
546,54.5011,1.4075097370674339
547,54.6011,1.396682391951074
548,54.7011,1.45639956501832
549,54.8011,1.4054160268706468
550,54.9011,1.4168084520532045
551,55.0011,1.486969318378775
552,55.1011,1.4372493035583136
553,55.2011,1.482256157075353
554,55.3011,1.3660493143757795
555,55.4011,1.4722869513620571
556,55.5011,1.3382884025780053
557,55.6011,1.4714235827861994
558,55.7011,1.3306780016498778
559,55.8011,1.412551492862497
560,55.9011,1.3993716490924555
561,56.0011,1.4236759126130323
562,56.1011,1.4572837271351022
563,56.2011,1.4273472038042903
564,56.3011,1.457573129738785
565,56.4011,1.4352645024806898
566,56.5011,1.5260063478657364
567,56.6011,1.3760117627066366
568,56.7011,1.545275053275575
569,56.8011,1.5177475221464827
570,56.9011,1.5366482745380672
571,57.0011,1.4818392287467426
572,57.1011,1.3388988634788286
573,57.2011,1.3642579410947924
574,57.3011,1.5395720599421834
575,57.4011,1.448340760554326
576,57.5012,1.4557124933379435
577,57.6012,1.4545198230057819
578,57.7012,1.4984088285618946
579,57.8012,1.5110044309984938
580,57.9012,1.5011622151914132
581,58.0012,1.5281079401873796
582,58.1012,1.439955674965691
583,58.2012,1.5558860661917573
584,58.3012,1.4133167662234458
585,58.4012,1.4806154189112999
586,58.5012,1.450234321846048
587,58.6012,1.4612588720906425
588,58.7012,1.4064678069897236
589,58.8012,1.366976232760442
590,58.9012,1.4073042234930646
591,59.0012,1.4035997218357208
592,59.1012,1.5145874481906885
593,59.2012,1.4973836870413513
594,59.3012,1.5340136808413254
595,59.4012,1.4606172636818087
596,59.5012,1.3978851768961942
597,59.6012,1.4643155429600543
598,59.7012,1.429348470393945
599,59.8012,1.4903491659016057
600,59.9012,1.3731727994646874
601,60.0012,1.384427122583594
602,60.1012,1.5311115291130295
603,60.2012,1.590901911251279
604,60.3012,1.4743359080509304
605,60.4012,1.4778218364397084
606,60.5012,1.3974024908420568
607,60.6012,1.4966965684458764
608,60.7012,1.465133014906941
609,60.8012,1.5073139420629318
610,60.9012,1.1620689732257563
611,61.0012,1.0838192286325175
612,61.1012,1.2018865113885548
613,61.2012,1.2019045807064446
614,61.3012,1.1327833118703425
615,61.4012,1.2012403006480272
616,61.5012,1.0999888692675184
617,61.6012,1.0516679366045154
618,61.7012,1.3380041811449774
619,61.8012,1.1795757035203105
620,61.9012,1.0763893281707198
621,62.0012,1.091094471462756
622,62.1012,1.1654304333973335
623,62.2012,1.1640717128663907
624,62.3012,1.2707930658682272
625,62.4012,1.0814763829015759
626,62.5012,1.1808092488297883
627,62.6013,1.1658244717061699
628,62.7013,1.0477407257999667
629,62.8013,1.193947230133573
630,62.9013,1.101293203867963
631,63.0013,1.174321385171637
632,63.1013,1.1675838991412204
633,63.2013,1.07553893057821
634,63.3013,1.1663706745631806
635,63.4013,1.1140836676580506
636,63.5013,1.1509195216971746
637,63.6013,1.0445971589475944
638,63.7013,1.2103406385096493
639,63.8013,1.131240090234695
640,63.9013,1.0896547822458864
641,64.0013,1.265865068327784
642,64.1013,1.1589412258647325
643,64.2013,1.1933796269511363
644,64.3013,1.1774515734088322
645,64.4013,1.1181596900578037
646,64.5013,1.0621662216319188
647,64.6013,1.126572822534231
648,64.7013,1.1871010825069341
649,64.8013,1.0666798542210385
650,64.9013,1.1859393179721405
651,65.0013,1.102921846917754
652,65.1013,1.1642843022948992
653,65.2013,1.1764563057407533
654,65.3013,1.1994182570133536
655,65.4013,1.0849081875315445
656,65.5013,1.2481344992953856
657,65.6013,1.1431562077973063
658,65.7013,1.1247540252757189
659,65.8013,1.0679604188948928
660,65.9013,1.2098382986335883
661,66.0013,1.162520390503913
662,66.1013,1.2959535638725426
663,66.2013,1.026633446422879
664,66.3013,1.2216989716635824
665,66.4013,1.2464597298464106
666,66.5013,1.2063052251545157
667,66.6013,1.1149595981579974
668,66.7013,1.161536544903065
669,66.8013,1.091757088272949
670,66.9013,1.2648585352506296
671,67.0013,1.1818339077320272
672,67.1013,1.2238174851451993
673,67.2013,1.1938769650144045
674,67.3013,1.2422057876825092
675,67.4013,1.1216106480694166
676,67.5014,1.2181145349542735
677,67.6014,1.1028728298530173
678,67.7014,1.1302652511186742
679,67.8014,1.129198507317962
680,67.9014,1.0851258123528342
681,68.0014,1.1081045704809425
682,68.1014,1.0953845268376996
683,68.2014,1.2432904169031969
684,68.3014,1.1281556542891227
685,68.4014,1.133912119448021
686,68.5014,1.2821250391170427
687,68.6014,1.1350406662484158
688,68.7014,1.3092048397194729
689,68.8014,1.1966323351897805
690,68.9014,1.151729299463749
691,69.0014,1.1138879221009197
692,69.1014,1.0468292058895405
693,69.2014,1.1537148624795854
694,69.3014,1.3525004620447747
695,69.4014,1.2070087478743639
696,69.5014,1.202946246588513
697,69.6014,1.2236848378950593
698,69.7014,1.1716537399462117
699,69.8014,1.199629290442126
700,69.9014,1.1471892589334962
701,70.0014,1.1355481804272787
702,70.1014,1.211212032512146
703,70.2014,1.1816036701287371
704,70.3014,1.1960996851275034
705,70.4014,1.0734373639553068
706,70.5014,1.0633563941603135
707,70.6014,1.2134348191980353
708,70.7014,1.1383486275553245
709,70.8014,1.2135341142186074
710,70.9014,1.1557736620772174
711,71.0014,1.1109989737709987
712,71.1014,1.1575545375817278
713,71.2014,1.1481555328383644
714,71.3014,1.1723733591690535
715,71.4014,1.2140324509316958
716,71.5014,1.2966201406169886
717,71.6014,1.1514698357846416
718,71.7014,1.1225200415860035
719,71.8014,1.016805154402242
720,71.9014,1.2783394354688011
721,72.0014,1.0756090806038452
722,72.1014,1.1004552899744031
723,72.2014,1.168855630858766
724,72.3014,1.2112040565255333
725,72.4014,1.1861169212756824
726,72.5014,1.1365979277578493
727,72.6015,1.1910096749387293
728,72.7015,1.0782402922656105
729,72.8015,1.154182776042203
730,72.9015,1.1151293246245342
731,73.0015,1.154504158112129
732,73.1015,1.1400461675450242
733,73.2015,1.0926630215869066
734,73.3015,1.0913346798197747
735,73.4015,1.1936688479359343
736,73.5015,1.2276234665743242
737,73.6015,1.1546756501600608
738,73.7015,1.117707078374045
739,73.8015,1.1657366151018986
740,73.9015,1.157664208452201
741,74.0015,1.3165716446529665
742,74.1015,1.139150084986967
743,74.2015,1.1031370722092182
744,74.3015,1.1985112680967587
745,74.4015,1.1770943409944925
746,74.5015,1.1773598786879136
747,74.6015,1.0420348558848118
748,74.7015,1.1089677385348076
749,74.8015,1.1416733648647992
750,74.9015,1.0461531951787906
751,75.0015,1.2082229345693765
752,75.1015,1.1211958616663082
753,75.2015,1.1050924184114024
754,75.3015,1.1617955430200748
755,75.4015,1.1218693132820592
756,75.5015,1.0749157515636458
757,75.6015,1.2151980671340579
758,75.7015,1.1234912580934078
759,75.8015,1.2604965454682422
760,75.9015,1.090220178782882
761,76.0015,1.1981130695101903
762,76.1015,1.1376390548324784
763,76.2015,1.1537586513747522
764,76.3015,1.1347697940083477
765,76.4015,1.191381692319953
766,76.5015,1.19096014316057
767,76.6015,1.1435282757969365
768,76.7015,1.116144291871793
769,76.8015,1.1786780195591129
770,76.9015,1.1472636507154215
771,77.0015,1.1381744175977475
772,77.1015,1.1205841156582614
773,77.2015,1.1592730281481478
774,77.3015,1.2469502230803278
775,77.4015,1.1193337066669082
776,77.5016,1.1183009135944357
777,77.6016,1.1131571215609617
778,77.7016,1.1756383594575133
779,77.8016,1.2846061167149674
780,77.9016,1.026930572164628
781,78.0016,1.1523134584307606
782,78.1016,1.152931715033426
783,78.2016,1.2456679677857851
784,78.3016,1.3513493960182597
785,78.4016,1.2457627427206475
786,78.5016,1.0701149876911837
787,78.6016,1.3480076943134984
788,78.7016,1.1020430693798915
789,78.8016,1.135097018615145
790,78.9016,1.1872418634195248
791,79.0016,1.109339554396964
792,79.1016,1.2036171892069776
793,79.2016,1.194204716852674
794,79.3016,1.1522204172178558
795,79.4016,1.1545900173668249
796,79.5016,1.0525189362490963
797,79.6016,1.2741495239079645
798,79.7016,1.2634863958454123
799,79.8016,1.0768417009018458
800,79.9016,1.1551447732778592
801,80.0016,1.0960605526810734
802,80.1016,1.1104632788483857
803,80.2016,1.2817236545140434
804,80.3016,1.1260720517439404
805,80.4016,1.1248405318560855
806,80.5016,1.2703048901525869
807,80.6016,1.082320553882754
808,80.7016,1.2102577783231525
809,80.8016,1.183047125833752
810,80.9016,1.1606901927238167
811,81.0016,1.1993194476913054
812,81.1016,1.2196222856626735
813,81.2016,1.2224922428593705
814,81.3016,1.3046618251676312
815,81.4016,1.119937288953768
816,81.5016,1.2560282711833888
817,81.6016,1.320624168703363
818,81.7016,1.224264159365134
819,81.8016,1.4036108024535108
820,81.9016,1.239393441717871
821,82.0016,1.2854734900460927
822,82.1016,1.4181734996228053
823,82.2016,1.464156356786575
824,82.3016,1.4363328168426228
825,82.4016,1.4085444579906463
826,82.5017,1.4132702607951448
827,82.6017,1.4092005895878217
828,82.7017,1.410509706500016
829,82.8017,1.3798399338333265
830,82.9017,1.4032477637867173
831,83.0017,1.5215450771478412
832,83.1017,1.5253269204777797
833,83.2017,1.4045633133954538
834,83.3017,1.350870545154713
835,83.4017,1.3975099916900493
836,83.5017,1.2955634251980914
837,83.6017,1.3611534784658081
838,83.7017,1.4713547694416305
839,83.8017,1.4082296002639982
840,83.9017,1.4269575113963
841,84.0017,1.3246852579592936
842,84.1017,1.453611167802193
843,84.2017,1.4106857519582408
844,84.3017,1.4465094689888436
845,84.4017,1.4917999506417972
846,84.5017,1.3890167307961412
847,84.6017,1.32683651122773
848,84.7017,1.4859994601530726
849,84.8017,1.3907726609483033
850,84.9017,1.4885329578715014
851,85.0017,1.4037949247843005
852,85.1017,1.241704539767887
853,85.2017,1.116009489089479
854,85.3017,1.2724030527319847
855,85.4017,1.1393424077078957
856,85.5017,1.265283418786119
857,85.6017,1.1530450413026276
858,85.7017,1.2561686401941239
859,85.8017,1.1234048196460413
860,85.9017,1.095940886144005
861,86.0017,1.1945702780633523
862,86.1017,1.2269253551857282
863,86.2017,1.1652802487563467
864,86.3017,1.0740652427798927
865,86.4017,1.2586173626546795
866,86.5017,1.0198061488728316
867,86.6017,1.1549912729026237
868,86.7017,1.194355095970711
869,86.8017,1.1223119756980615
870,86.9017,1.1194434023447088
871,87.0017,1.0392915195534564
872,87.1017,1.1768731597926227
873,87.2017,1.1919224819047165
874,87.3017,1.1571965429555187
875,87.4017,1.1815640475695108
876,87.5018,1.3839404086993703
877,87.6018,1.282603539217246
878,87.7018,1.1072685132641609
879,87.8018,1.0663923882930422
880,87.9018,1.2075792129829832
881,88.0018,1.1716497983507757
882,88.1018,1.1569307029949545
883,88.2018,1.1177460088422644
884,88.3018,1.0277927570391892
885,88.4018,1.217625081519037
886,88.5018,1.2120767466503386
887,88.6018,1.0973000469385101
888,88.7018,1.2186255936965813
