Frame,Time (ns),Radius of Gyration 1 (2662 atoms)
575,57.4011,18.934484325394706
576,57.5012,18.95691570920839
577,57.6012,18.720501576520782
578,57.7012,19.03761542181771
579,57.8012,18.9114426980401
580,57.9012,18.90673198059001
581,58.0012,19.1291463717926
582,58.1012,18.986966420554293
583,58.2012,18.968639348807628
584,58.3012,19.090433129570293
585,58.4012,19.087983367731592
586,58.5012,18.89374932601693
587,58.6012,19.19299871743422
588,58.7012,19.1922347851342
589,58.8012,18.99571045219213
590,58.9012,18.978978440425397
591,59.0012,19.109605774716684
592,59.1012,19.16610916293574
593,59.2012,19.055522159863358
594,59.3012,18.985656298501713
595,59.4012,19.096115964453723
596,59.5012,19.138288086373517
597,59.6012,19.388409688726927
598,59.7012,18.96203179874227
599,59.8012,19.10607370333229
600,59.9012,19.077941940898604
601,60.0012,19.01920377929032
602,60.1012,19.11020634493381
603,60.2012,19.25540450786442
604,60.3012,19.110344650317483
605,60.4012,19.09784650660516
606,60.5012,19.258368166354263
607,60.6012,19.161215763677937
608,60.7012,19.062069036921976
609,60.8012,19.670554343507522
610,60.9012,19.224546074481093
611,61.0012,19.340780559829035
612,61.1012,19.22024403376505
613,61.2012,19.214560363242185
614,61.3012,19.152215676936542
615,61.4012,19.25287260779917
616,61.5012,19.244534853642634
617,61.6012,19.071875127441686
618,61.7012,19.08752002785824
619,61.8012,19.117213172467125
620,61.9012,18.8909180963705
621,62.0012,18.856280753507985
622,62.1012,18.867658724946722
623,62.2012,18.756377205786645
624,62.3012,18.7506589915441
625,62.4012,18.565730323672845
626,62.5012,18.653904622082724
627,62.6013,18.9457357887247
628,62.7013,19.062750643063175
629,62.8013,19.054289159418616
630,62.9013,19.023061643042833
631,63.0013,18.83737108012968
632,63.1013,18.896936532173196
633,63.2013,18.89262120723836
634,63.3013,19.043418410153123
635,63.4013,19.097163283069772
636,63.5013,18.91990046235768
637,63.6013,18.92722784211982
638,63.7013,18.838132175812618
639,63.8013,19.040966179286993
640,63.9013,19.11642672975671
641,64.0013,19.011244507849927
642,64.1013,19.176501758233087
643,64.2013,19.153978256618583
644,64.3013,19.425586765235135
645,64.4013,19.20160083103906
646,64.5013,19.039349125822042
647,64.6013,19.342588815144445
648,64.7013,19.31562367692193
649,64.8013,19.141359299002428
650,64.9013,19.596462983183276
651,65.0013,19.206503800006363
652,65.1013,19.153309797632975
653,65.2013,19.022133436062933
654,65.3013,18.94484826400658
655,65.4013,19.299070830840968
656,65.5013,19.422032717202704
657,65.6013,19.313623662676033
658,65.7013,18.939233656638127
659,65.8013,19.25441369348517
660,65.9013,19.631682743603665
661,66.0013,19.44862797965393
662,66.1013,19.40681216666325
663,66.2013,19.162930244043018
664,66.3013,19.29171889030929
665,66.4013,19.073921192600174
666,66.5013,19.08729321307677
667,66.6013,19.28906024469309
668,66.7013,19.148357216066408
669,66.8013,19.199052456803145
670,66.9013,18.95553544578317
671,67.0013,19.320367199448356
672,67.1013,19.25664699768968
673,67.2013,19.478231296753552
674,67.3013,19.595182067331088
675,67.4013,19.18821849329713
676,67.5014,19.308033438903625
677,67.6014,19.31144440351514
678,67.7014,18.9072644411157
679,67.8014,19.12272014126894
680,67.9014,18.918713210745736
681,68.0014,19.328957016291056
682,68.1014,19.068580003128258
683,68.2014,18.95230984295324
684,68.3014,18.934546553980248
685,68.4014,19.133814694121302
686,68.5014,19.05215160956159
687,68.6014,18.95173741482175
688,68.7014,18.896405178601448
689,68.8014,18.95765213418677
690,68.9014,18.975654384093293
691,69.0014,19.23062601111307
692,69.1014,19.17924431008841
693,69.2014,19.176066695971045
694,69.3014,19.100027555509666
695,69.4014,19.036177251054955
696,69.5014,19.00537119477726
697,69.6014,19.1380719800093
698,69.7014,18.93031723555922
699,69.8014,19.158246226771045
700,69.9014,19.010932039126903
701,70.0014,19.236277693700597
702,70.1014,18.935634264716136
703,70.2014,19.073716169691046
704,70.3014,19.024657353933915
705,70.4014,18.89656762249436
706,70.5014,18.934784888735614
707,70.6014,18.7471477982534
708,70.7014,19.179840770704363
709,70.8014,19.276618115831095
710,70.9014,19.219040865507253
711,71.0014,19.051542642748
712,71.1014,19.046436027583383
713,71.2014,18.907439434566037
714,71.3014,18.926453402152358
715,71.4014,19.009807698709896
716,71.5014,19.146393628642958
717,71.6014,18.988380494976763
718,71.7014,18.903282484893356
719,71.8014,18.789782208585155
720,71.9014,18.92584263015825
721,72.0014,19.17896290642763
722,72.1014,19.023865766672138
723,72.2014,19.1508829042438
724,72.3014,18.853596656164733
725,72.4014,18.980113314959215
726,72.5014,18.968731783018445
727,72.6015,18.9192358422851
728,72.7015,19.179551946047383
729,72.8015,19.14098258495459
730,72.9015,19.026516072447613
731,73.0015,18.861231070796848
732,73.1015,18.89702646350412
733,73.2015,18.864215828000976
734,73.3015,18.874134292007348
735,73.4015,19.04159124489186
736,73.5015,19.09991901368168
737,73.6015,19.099894162763924
738,73.7015,18.892928335646218
739,73.8015,19.12368631548788
740,73.9015,18.979897615755355
741,74.0015,18.858899179848876
742,74.1015,18.99411848426429
743,74.2015,18.795637430465842
744,74.3015,18.722704803395033
745,74.4015,18.793768781542557
746,74.5015,18.755954176917534
747,74.6015,18.728373628099895
748,74.7015,19.019213377723208
749,74.8015,18.931916520944775
750,74.9015,19.108072883607715
751,75.0015,18.961142948871508
752,75.1015,19.08144012266995
753,75.2015,19.215679632165457
754,75.3015,19.356085232767217
755,75.4015,19.22462400622344
756,75.5015,19.112677972853007
757,75.6015,19.14755026000178
758,75.7015,18.929606108703744
759,75.8015,19.065062575292387
760,75.9015,19.010294115579462
761,76.0015,18.925982994268104
762,76.1015,18.94473358717374
763,76.2015,19.11808542650408
764,76.3015,19.174675824119706
765,76.4015,18.92654688703378
766,76.5015,18.963635906612062
767,76.6015,18.932750854619638
768,76.7015,18.952808745263034
769,76.8015,19.115941715822693
770,76.9015,18.88980952425471
771,77.0015,19.090651510274228
772,77.1015,18.849874519594792
773,77.2015,18.741120549813328
774,77.3015,18.763192972023827
775,77.4015,19.082332849607912
776,77.5016,19.016377211915085
777,77.6016,19.0951845005222
778,77.7016,19.00690339841934
779,77.8016,19.066983484210944
780,77.9016,18.85258248445883
781,78.0016,19.240155876432596
782,78.1016,19.099520549749105
783,78.2016,18.939226272947817
784,78.3016,19.037618495288946
785,78.4016,19.05440886240559
786,78.5016,19.097002898164437
787,78.6016,19.09512936674645
788,78.7016,19.039874395526695
789,78.8016,18.91768412802212
790,78.9016,19.058157319048203
791,79.0016,18.78376887075177
792,79.1016,19.03242627527849
793,79.2016,19.24709125214936
794,79.3016,18.9955070285868
795,79.4016,19.17359889928398
796,79.5016,18.939704308834184
797,79.6016,19.066132071429685
798,79.7016,19.082715505375305
799,79.8016,19.00664603228966
800,79.9016,19.198141252057898
801,80.0016,19.09027138449181
802,80.1016,19.115840089139294
803,80.2016,19.324037571075316
804,80.3016,18.99941150819252
805,80.4016,19.041426304254223
806,80.5016,18.94993792878565
807,80.6016,19.038577665325487
808,80.7016,19.044405527905383
809,80.8016,19.251945583471013
810,80.9016,18.989216185577153
811,81.0016,19.050846379670123
812,81.1016,18.936718853804845
813,81.2016,18.92043731744533
814,81.3016,19.247713304603863
815,81.4016,19.09330141945522
816,81.5016,19.149853006315738
817,81.6016,19.173792160419996
818,81.7016,19.41917839109047
819,81.8016,19.347181526573248
820,81.9016,19.26071978589636
821,82.0016,19.388635127254013
822,82.1016,19.411365450125945
823,82.2016,19.122855186179144
824,82.3016,19.054788837528946
825,82.4016,19.24678719985688
826,82.5017,18.974765455080203
827,82.6017,19.10023269796593
828,82.7017,18.99882675593299
829,82.8017,18.854343422077434
830,82.9017,18.915986301413664
831,83.0017,18.79226925327204
832,83.1017,18.91132314345399
833,83.2017,19.002395246625248
834,83.3017,18.91534908625867
835,83.4017,19.000711242708896
836,83.5017,18.88007345060391
837,83.6017,19.012031499135542
838,83.7017,19.105638431996905
839,83.8017,18.89959789359439
840,83.9017,19.132937774355124
841,84.0017,19.29575875963092
842,84.1017,19.151881511176548
843,84.2017,19.23732625570125
844,84.3017,19.37440955182138
845,84.4017,19.27092211229184
846,84.5017,19.326122595320367
847,84.6017,19.36067312779841
848,84.7017,19.216772684258025
849,84.8017,18.773513307405377
850,84.9017,19.14826173171091
851,85.0017,18.975389525443415
852,85.1017,19.052595414234265
853,85.2017,19.10673252384153
854,85.3017,19.066501868852633
855,85.4017,19.158947507663317
856,85.5017,19.25091291742085
857,85.6017,19.08531609743154
858,85.7017,19.002403058737418
859,85.8017,19.19293492411489
860,85.9017,19.228099517159038
861,86.0017,19.095731472578336
862,86.1017,19.1118985541698
863,86.2017,19.062085506379557
864,86.3017,19.10565699674207
865,86.4017,19.083601762163145
866,86.5017,19.03462612434687
867,86.6017,18.886874241550604
868,86.7017,18.834055128273583
869,86.8017,18.92362625683939
870,86.9017,19.091876925610805
871,87.0017,19.076735207131797
872,87.1017,19.13665955636237
873,87.2017,19.30160665305248
874,87.3017,19.242200737674395
875,87.4017,18.993567662842906
876,87.5018,19.109650994625135
877,87.6018,19.339411236623427
878,87.7018,19.181631688631708
879,87.8018,19.043329964477103
880,87.9018,19.094272297501508
881,88.0018,19.235834152382154
882,88.1018,19.25168190772441
883,88.2018,19.16884314912157
884,88.3018,19.135918848721907
885,88.4018,19.124171830844297
886,88.5018,19.350867016622967
887,88.6018,19.113840107438858
888,88.7018,19.047173362932106
889,88.8018,19.02857893664162
890,88.9018,19.209861614580557
891,89.0018,18.861040345049574
892,89.1018,18.993903246208117
893,89.2018,18.980223061107083
894,89.3018,19.10479423546447
895,89.4018,18.99518289777239
896,89.5018,19.332769578360843
897,89.6018,19.24949095757386
898,89.7018,19.35704605272565
899,89.8018,19.182671858011943
900,89.9018,19.400354385898034
901,90.0018,19.25505567305735
902,90.1018,19.08842658591094
903,90.2018,18.994697741690484
904,90.3018,19.185758339738435
905,90.4018,19.24071780230827
906,90.5018,19.211561793587386
907,90.6018,19.116614175504797
908,90.7018,19.182613719110638
909,90.8018,19.440117890514593
910,90.9018,19.445045160671246
911,91.0018,19.374593294882537
912,91.1018,19.353448735532194
913,91.2018,19.437297530423834
914,91.3018,19.268055732534407
915,91.4018,19.41578692890794
916,91.5018,19.443206245784953
917,91.6018,19.2507772435772
918,91.7018,19.433589547169394
919,91.8018,19.25060261543658
920,91.9018,19.353553041992576
921,92.0018,19.320045843908016
922,92.1018,19.408544900137358
923,92.2018,19.11867118811755
924,92.3018,19.43899978502559
925,92.4018,19.37113079359035
926,92.5019,19.268416734636443
927,92.6019,19.237455011348537
928,92.7019,19.00476287760135
929,92.8019,19.00975067725235
930,92.9019,18.97618231750631
931,93.0019,18.792142078315045
932,93.1019,19.00252356848035
933,93.2019,19.01939623362931
934,93.3019,18.888212259198013
