Frame,Time (ns),RMSD 2 (3098 atoms)
1,0.0,9.09063448022977e-06
2,0.1,1.4067586162512349
3,0.2,1.6699339370642088
4,0.3,1.6585162270599323
5,0.4,1.9024527526686446
6,0.5,1.9694991674081892
7,0.6,1.8971249911426056
8,0.7,1.9968221930607757
9,0.8,2.0650405421214324
10,0.9,2.075191013174546
11,1.0,2.005523937891967
12,1.1,2.0982846996234996
13,1.2,2.0871935213799455
14,1.3,1.9503971239052063
15,1.4,2.0443896018387657
16,1.5,1.9171846040521763
17,1.6,2.0309206054289572
18,1.7,1.9780591372201413
19,1.8,2.0353697720598567
20,1.9,2.2207347557414123
21,2.0,2.1586783358483803
22,2.1,2.309346461271817
23,2.2,2.267480254456977
24,2.3,2.4587445102037546
25,2.4,2.2394982189708865
26,2.5001,2.30273396301642
27,2.6001,2.3113198988974846
28,2.7001,2.2153751963771113
29,2.8001,2.174539785340559
30,2.9001,2.1260917462941524
31,3.0001,2.132796418383927
32,3.1001,2.2275560110501504
33,3.2001,2.34012481341186
34,3.3001,2.3455461803936557
35,3.4001,2.39793014745842
36,3.5001,2.1284434222189654
37,3.6001,2.2786650930491374
38,3.7001,2.2570185041642996
39,3.8001,2.219339446079667
40,3.9001,2.034364211311747
41,4.0001,2.1030725541630675
42,4.1001,2.124030729044604
43,4.2001,2.2269902233464722
44,4.3001,2.2628300494279863
45,4.4001,2.2743660301086677
46,4.5001,2.262744481470542
47,4.6001,2.1697907906107448
48,4.7001,2.237574976719865
49,4.8001,2.2443984076777377
50,4.9001,2.280791698967307
51,5.0001,2.302044436917742
52,5.1001,2.0924490043976527
53,5.2001,2.291770514856955
54,5.3001,2.2327241646454494
55,5.4001,2.334897230232579
56,5.5001,2.273488286328767
57,5.6001,2.2133893224329815
58,5.7001,2.1717688169741827
59,5.8001,2.293122888560147
60,5.9001,2.1414648802802128
61,6.0001,2.229694581819252
62,6.1001,2.1067751950937295
63,6.2001,2.3795755976186994
64,6.3001,2.3808594108503986
65,6.4001,2.6336662366441392
66,6.5001,2.4248564545496207
67,6.6001,2.5125788353005034
68,6.7001,2.40153567407356
69,6.8001,2.36299104407131
70,6.9001,2.543781054424886
71,7.0001,2.3286154355874475
72,7.1001,2.185582967431349
73,7.2001,2.178648512197859
74,7.3001,2.1963069642365314
75,7.4001,2.1864456761871907
76,7.5002,1.9879374607756846
77,7.6002,2.030621100824541
78,7.7002,2.0760843070290824
79,7.8002,2.1972269847817896
80,7.9002,2.0137108414417804
81,8.0002,2.206844622106652
82,8.1002,2.253412645250157
83,8.2002,2.2330602809764235
84,8.3002,2.080831236694147
85,8.4002,2.083882420584015
86,8.5002,2.140531584078412
87,8.6002,2.332001047914331
88,8.7002,2.225901541105691
89,8.8002,2.3138796685923775
90,8.9002,2.2262486348161854
91,9.0002,2.089588677881556
92,9.1002,2.30198506536396
93,9.2002,2.1283333963009827
94,9.3002,2.4064208589714418
95,9.4002,2.230658930711731
96,9.5002,2.356109646638216
97,9.6002,2.2179133299627587
98,9.7002,2.2102811841270698
99,9.8002,2.1391771810646567
100,9.9002,2.144087708275898
101,10.0002,2.1619134541419784
102,10.1002,2.2807076218770588
103,10.2002,2.314289393535895
104,10.3002,2.199151545216981
105,10.4002,2.2093394211431736
106,10.5002,2.3410952187818608
107,10.6002,2.27071729868757
108,10.7002,2.3674056485518813
109,10.8002,2.076037743000613
110,10.9002,2.236161162305809
111,11.0002,2.38957821989569
112,11.1002,2.246155897224193
113,11.2002,2.3360872500760363
114,11.3002,2.323288200303628
115,11.4002,2.385890508247513
116,11.5002,2.4060559193817013
117,11.6002,2.478591197509176
118,11.7002,2.3685718118288532
119,11.8002,2.4344484874992007
120,11.9002,2.4555428498351275
121,12.0002,2.6020743481908313
122,12.1002,2.4717581607596206
123,12.2002,2.2887103239002373
124,12.3002,2.5556321492566845
125,12.4002,2.4527204603348047
126,12.5002,2.4887622510004004
127,12.6003,2.5034973555300413
128,12.7003,2.4806217264738826
129,12.8003,2.511260141715559
130,12.9003,2.286746110749348
131,13.0003,2.3088538486313626
132,13.1003,2.4406787610484675
133,13.2003,2.396243144109439
134,13.3003,2.2515076640458296
135,13.4003,2.3356747814936845
136,13.5003,2.3865140494378037
137,13.6003,2.4007286033035666
138,13.7003,2.222693903485932
139,13.8003,2.280762649757144
140,13.9003,2.361295561139122
141,14.0003,2.3958415409597653
142,14.1003,2.2325558161097487
143,14.2003,2.27339244081974
144,14.3003,2.364584539207195
145,14.4003,2.1883164255188547
146,14.5003,2.310070179884714
147,14.6003,2.4016306631808657
148,14.7003,2.4592782929993935
149,14.8003,2.350274953020904
150,14.9003,2.2456155379353944
151,15.0003,2.2984679636628704
152,15.1003,2.384535874619602
153,15.2003,2.424990874768633
154,15.3003,2.4784016172278656
155,15.4003,2.3467449413983017
156,15.5003,2.3105995997893563
157,15.6003,2.5202231766821614
158,15.7003,2.4448472236680767
159,15.8003,2.5109708064384932
160,15.9003,2.403966553312853
161,16.0003,2.7767055837522068
162,16.1003,2.778562232916129
163,16.2003,2.7743507930186637
164,16.3003,3.0273669423576943
165,16.4003,3.120207912416553
166,16.5003,2.9823620057174662
167,16.6003,2.870222629403491
168,16.7003,2.9747294532823862
169,16.8003,2.8463395506861353
170,16.9003,2.980073600479703
171,17.0003,2.9321007917737525
172,17.1003,3.083041362884385
173,17.2003,3.0463526798374922
174,17.3003,3.044421464319022
175,17.4003,3.1097373521750047
176,17.5004,2.9586435282041297
177,17.6004,2.7073094446080743
178,17.7004,2.8087458687710547
179,17.8004,2.7606718400645187
180,17.9004,2.9832081757051068
181,18.0004,2.9827332306996666
182,18.1004,2.8863580869219527
183,18.2004,3.094814959050333
184,18.3004,2.8877026318373606
185,18.4004,2.923205247139185
186,18.5004,3.0395196208571438
187,18.6004,3.0569541090988888
188,18.7004,3.1338359405578315
189,18.8004,3.051548504750389
190,18.9004,3.0694756390663382
191,19.0004,3.020965689792454
192,19.1004,3.1466384836017744
193,19.2004,3.168071710159444
194,19.3004,3.032289787519367
195,19.4004,3.3077095127865848
196,19.5004,3.082904681912731
197,19.6004,2.950757269208798
198,19.7004,2.990948525256399
199,19.8004,2.97869687689751
200,19.9004,2.9478035840324397
201,20.0004,3.12717258459073
202,20.1004,2.904874826873292
203,20.2004,2.8512980213349866
204,20.3004,2.967046708114733
205,20.4004,2.9948282481265642
206,20.5004,2.849790605438475
207,20.6004,2.757912351318359
208,20.7004,2.9475844031201315
209,20.8004,2.8211359261665803
210,20.9004,2.9240914380665037
211,21.0004,2.982956899732064
212,21.1004,3.0914719774462815
213,21.2004,2.9621923533860843
214,21.3004,2.9365966583308767
215,21.4004,2.9879752257438117
216,21.5004,2.911461867715549
217,21.6004,3.0504732129363368
218,21.7004,3.053867741342085
219,21.8004,2.9938955657419273
220,21.9004,3.048160492869681
221,22.0004,2.965397006205418
222,22.1004,3.1227504471334373
223,22.2004,3.190149397592588
224,22.3004,3.0928761667165743
225,22.4004,3.225860007822691
226,22.5005,2.944326216527453
227,22.6005,3.0928126899066357
228,22.7005,3.1058533619470983
229,22.8005,2.8981759450720213
230,22.9005,2.853084965436869
231,23.0005,2.929146401347328
232,23.1005,2.9549787118447535
233,23.2005,3.006850181758984
234,23.3005,2.9974441486789405
235,23.4005,3.1434127357136314
236,23.5005,3.1353991968827675
237,23.6005,3.0962985544513564
238,23.7005,3.037637302568999
239,23.8005,3.161934664278062
240,23.9005,3.015156660299703
241,24.0005,2.9958775066190504
242,24.1005,3.0907057318430553
243,24.2005,3.123211780715381
244,24.3005,3.0377413705260365
245,24.4005,2.9413942292128548
246,24.5005,2.9875787306804877
247,24.6005,3.0642911579057928
248,24.7005,3.0306955532602244
249,24.8005,2.965854306085358
250,24.9005,3.068929339253552
251,25.0005,2.8914245325906998
252,25.1005,2.927902696797989
253,25.2005,3.1371593779564417
254,25.3005,3.1912380715945186
255,25.4005,3.1134276305224624
256,25.5005,2.990218531823475
257,25.6005,2.9913961818336805
258,25.7005,3.0238235602884593
259,25.8005,3.136633804027179
260,25.9005,2.977462376003454
261,26.0005,2.9978086889483984
262,26.1005,3.1814228055461236
263,26.2005,3.0528568240482437
264,26.3005,2.8510655009948316
265,26.4005,2.814931925714267
266,26.5005,3.046889275884393
267,26.6005,3.112959588970797
268,26.7005,3.172531496929334
269,26.8005,3.0719176333031517
