Frame,Time (ns),RMSD 2 (3099 atoms)
1,0.0,5.423340126963275e-06
2,0.1,1.5659894581370595
3,0.2,1.840399680240949
4,0.3,1.5281546348151802
5,0.4,1.7826571100737725
6,0.5,1.817936567029685
7,0.6,2.035350500312948
8,0.7,2.1041025767635957
9,0.8,1.9685549153988973
10,0.9,2.1067175561678635
11,1.0,2.326120616742771
12,1.1,2.0197076243438477
13,1.2,2.056255764112823
14,1.3,2.2260426722433886
15,1.4,2.2022867667210044
16,1.5,2.234985067474676
17,1.6,2.2019957824356875
18,1.7,2.2157672819678846
19,1.8,2.1675481632124507
20,1.9,2.269084633588853
21,2.0,2.188171825396439
22,2.1,2.331656133027065
23,2.2,2.3070892006745756
24,2.3,2.4994844976785138
25,2.4,2.522575650688404
26,2.5001,2.5926775281673273
27,2.6001,2.6911944715267038
28,2.7001,2.563319817724837
29,2.8001,2.5200444578686874
30,2.9001,2.5827142257113356
31,3.0001,2.45900586667225
32,3.1001,2.5954519181399105
33,3.2001,2.784240955552839
34,3.3001,2.8333855093354283
35,3.4001,2.7512934405247527
36,3.5001,2.8972048501587913
37,3.6001,2.8677631122097997
38,3.7001,2.80195366384307
39,3.8001,2.6658535456459798
40,3.9001,2.6284280976678684
41,4.0001,2.722189422493966
42,4.1001,2.625045185351975
43,4.2001,2.5986849098869405
44,4.3001,2.582297022022302
45,4.4001,2.3833537793875585
46,4.5001,2.4320463845865143
47,4.6001,2.630544072589427
48,4.7001,2.416665831787326
49,4.8001,2.4112040843555103
50,4.9001,2.403033367213585
51,5.0001,2.448210626170189
52,5.1001,2.41377608048031
53,5.2001,2.4033912665393333
54,5.3001,2.4463798773382166
55,5.4001,2.6465014554578317
56,5.5001,2.714947356391352
57,5.6001,2.6894001932349134
58,5.7001,2.8418573644114398
59,5.8001,2.548857334012215
60,5.9001,2.671998843706517
61,6.0001,2.6764807431533773
62,6.1001,2.7339387763510037
63,6.2001,2.73027545431143
64,6.3001,2.5551582198977623
65,6.4001,2.8004049996878693
66,6.5001,2.6171410511572275
67,6.6001,2.6121939097113023
68,6.7001,2.597578945129785
69,6.8001,2.90888896421981
70,6.9001,2.472431902839386
71,7.0001,2.53506836840723
72,7.1001,2.6802127685604216
73,7.2001,2.6076529892592166
74,7.3001,2.6287323393612994
75,7.4001,2.7969863126823764
76,7.5002,2.6440998799084205
77,7.6002,2.643383436110632
78,7.7002,2.613035154110736
79,7.8002,2.4621335946178515
80,7.9002,2.528805358725407
81,8.0002,2.5147997581788646
82,8.1002,2.68713564729071
83,8.2002,2.5517127660713244
84,8.3002,2.5776629438645413
85,8.4002,2.613624661811256
86,8.5002,2.688676899670362
87,8.6002,2.666986749712393
88,8.7002,2.516818185155386
89,8.8002,2.670641813886819
90,8.9002,2.674405716005194
91,9.0002,2.6831275789235876
92,9.1002,2.7655881005240994
93,9.2002,2.871345754619559
94,9.3002,2.880929324313356
95,9.4002,2.7283461361768446
96,9.5002,2.759244880819689
97,9.6002,2.8688799231123427
98,9.7002,2.857286959454159
99,9.8002,2.8029243023438553
100,9.9002,2.923310297878591
101,10.0002,2.8202876084457933
102,10.1002,2.9301246100521556
103,10.2002,2.8585098867555354
104,10.3002,2.755287296342875
105,10.4002,2.9511178661710864
106,10.5002,3.0412121030130423
107,10.6002,2.983898551295943
108,10.7002,2.962708693564318
109,10.8002,2.8292486696997
110,10.9002,3.05890088737688
111,11.0002,3.0807155291028896
112,11.1002,2.9334473048177703
113,11.2002,3.148388234177549
114,11.3002,3.046279970406614
115,11.4002,3.128133473305978
116,11.5002,3.03248548308118
117,11.6002,3.027225547138618
118,11.7002,2.9853485667658664
119,11.8002,3.110261878776677
120,11.9002,3.0934212464401223
121,12.0002,3.2198476226769865
122,12.1002,3.0474588585043554
123,12.2002,3.022764409151968
124,12.3002,2.8777471040625224
125,12.4002,2.910833586940039
126,12.5002,2.9611294383210502
127,12.6003,2.8917889710905413
128,12.7003,3.2645110176663064
129,12.8003,3.0396229688475036
130,12.9003,3.082070162375124
131,13.0003,3.130542162672022
132,13.1003,3.1011432955370926
133,13.2003,2.872010252579056
134,13.3003,2.631161749201201
135,13.4003,2.702486926980449
136,13.5003,2.815928576036978
137,13.6003,2.8838434188897057
138,13.7003,2.859383484455114
139,13.8003,2.748826403190544
140,13.9003,2.820881274077975
141,14.0003,2.9589914560120074
142,14.1003,2.774442385124774
143,14.2003,2.660361684472034
144,14.3003,2.6934612661086215
145,14.4003,2.7438088990850793
146,14.5003,2.964427251876632
147,14.6003,2.9051967568089414
148,14.7003,2.688609070263008
149,14.8003,2.7534843485115896
150,14.9003,2.910518770700881
151,15.0003,2.8083443330601163
152,15.1003,2.898983590545273
153,15.2003,2.7516000041473268
154,15.3003,2.58192188047534
155,15.4003,2.797164695795779
156,15.5003,2.7612402015677695
157,15.6003,2.8043225210375877
158,15.7003,2.7747995406413968
159,15.8003,2.9929633124429733
160,15.9003,3.022441260421507
161,16.0003,2.873034689787577
162,16.1003,2.925301378896113
163,16.2003,2.770919569838531
164,16.3003,2.9054795709053023
165,16.4003,2.6808574030102577
166,16.5003,2.613936490272955
167,16.6003,2.824482903624495
168,16.7003,2.8704464020300313
169,16.8003,2.7148979280851506
170,16.9003,2.7213884246947435
171,17.0003,2.7493759547533525
172,17.1003,2.631675691445647
173,17.2003,2.7401397193708403
174,17.3003,2.620162286804875
175,17.4003,2.7044646492378086
176,17.5004,2.6389951003931005
177,17.6004,2.755895907231762
178,17.7004,2.933274118414342
179,17.8004,2.8841598945369684
180,17.9004,2.730727582788574
181,18.0004,2.8106644022063048
182,18.1004,2.6372556359689376
183,18.2004,2.696286204520962
184,18.3004,2.830516619410766
185,18.4004,2.8264380076431936
186,18.5004,2.882751009941359
187,18.6004,2.888354860624997
188,18.7004,2.939961630731448
189,18.8004,2.709245257852596
190,18.9004,2.660688098808664
191,19.0004,2.8044485352466038
192,19.1004,2.7453361942131993
193,19.2004,2.81405638733761
194,19.3004,2.8471876577166966
195,19.4004,2.8705100618461943
196,19.5004,2.889887920813531
197,19.6004,2.944189834299781
198,19.7004,2.793391249913165
199,19.8004,2.774888297612915
200,19.9004,2.7639457084857773
201,20.0004,3.0167284318150167
202,20.1004,2.8180336752618254
203,20.2004,3.0209294488442207
204,20.3004,3.0619988356306322
205,20.4004,2.9097993832275053
206,20.5004,2.9117335618072153
207,20.6004,2.8756526954759316
208,20.7004,2.918261558685127
209,20.8004,2.927083925735756
210,20.9004,2.7038676747625
211,21.0004,2.708281421916975
212,21.1004,2.9585318469119186
213,21.2004,2.878662288943029
214,21.3004,2.850781106877993
215,21.4004,3.0102990485656287
216,21.5004,2.849641129663625
217,21.6004,3.0048664014677766
218,21.7004,2.951574928316891
219,21.8004,2.8173709963615097
220,21.9004,2.8526967605886013
221,22.0004,2.8616507199271757
222,22.1004,2.9043102602155035
223,22.2004,2.932375958899095
224,22.3004,2.9507724547035625
225,22.4004,3.0170408392585664
226,22.5005,2.86424087925322
227,22.6005,2.9538015625135365
228,22.7005,2.9650981077034904
229,22.8005,2.8911557358469095
230,22.9005,2.9236456735354777
231,23.0005,2.9896058362771183
232,23.1005,2.982849930062625
233,23.2005,2.9052422828452116
234,23.3005,2.893880601931014
235,23.4005,2.94199750754899
236,23.5005,2.757858871384917
237,23.6005,2.8782877099229753
238,23.7005,3.08814571633238
239,23.8005,3.084225177331711
240,23.9005,3.1980391023617183
241,24.0005,3.1386876496458274
242,24.1005,2.9961240965968208
243,24.2005,2.8615753052528947
244,24.3005,2.9015020605902215
245,24.4005,2.8918066417259403
246,24.5005,2.9622163364775087
247,24.6005,2.7157013962293646
248,24.7005,2.861909405780145
249,24.8005,2.9157306224008357
250,24.9005,2.877849259597395
251,25.0005,2.8504344133424224
252,25.1005,2.7527277853861793
253,25.2005,2.876187276365121
254,25.3005,2.907015626110196
255,25.4005,2.765891985020366
256,25.5005,2.751753877596779
257,25.6005,2.863053925367192
258,25.7005,2.717177794175284
259,25.8005,2.793509308859475
260,25.9005,2.9431753708821087
261,26.0005,2.9449333364278782
262,26.1005,2.996176241267323
263,26.2005,3.0649283965461
264,26.3005,2.9698111835387415
265,26.4005,2.843713075993865
266,26.5005,2.738127145530618
267,26.6005,2.9045592940441898
268,26.7005,2.9518874688304324
269,26.8005,2.8440162974749374
270,26.9005,2.9663519705304777
271,27.0005,3.0992240332224315
272,27.1005,2.908553921170448
273,27.2005,2.760954597585808
274,27.3005,2.761764615079159
275,27.4005,3.039507175875979
276,27.5006,2.8709987838935778
277,27.6006,3.0266330289433325
278,27.7006,3.014504463876937
279,27.8006,2.961819583277734
280,27.9006,2.9641192461448003
281,28.0006,3.038293318192852
282,28.1006,3.0119867718623774
283,28.2006,2.9010337358742557
284,28.3006,2.743339795328418
285,28.4006,2.7567015666413743
286,28.5006,2.740489320223277
287,28.6006,2.852738287116742
288,28.7006,2.804085421344899
289,28.8006,2.876014286637108
290,28.9006,2.8891312540953042
291,29.0006,2.7727356375878
292,29.1006,2.8736965176656346
293,29.2006,2.903136740141497
294,29.3006,2.994274258130914
295,29.4006,2.971219770187496
296,29.5006,2.935168754630308
297,29.6006,2.9240511965350633
298,29.7006,2.7377999470088064
299,29.8006,2.889410490969177
300,29.9006,2.774935709181847
301,30.0006,2.8567632451040565
302,30.1006,2.8889495284528657
303,30.2006,2.8533218379892547
304,30.3006,2.8519498872154068
305,30.4006,2.9334795956250734
306,30.5006,2.767485076957319
307,30.6006,2.90658156160113
308,30.7006,2.822187235262169
309,30.8006,2.669113883757573
310,30.9006,2.6842328050401347
311,31.0006,2.741074556051661
312,31.1006,2.8249778789419033
313,31.2006,3.002478268177027
314,31.3006,2.8708348481540558
315,31.4006,2.7488178067245923
316,31.5006,2.7973359355052465
317,31.6006,2.7348294268304176
318,31.7006,2.8288677660773955
319,31.8006,2.6187394378845648
320,31.9006,2.896195793767659
321,32.0006,2.7774206830634753
322,32.1006,2.9032683264172676
323,32.2006,2.7319115804821097
324,32.3006,2.675561566752629
325,32.4006,2.6458833682005176
326,32.5007,2.5993386791768134
327,32.6007,2.6660762614563773
328,32.7007,2.7105557710374812
329,32.8007,2.9385391108332795
330,32.9007,2.7661360780991453
331,33.0007,2.8397446914079425
332,33.1007,2.7379795339096655
333,33.2007,2.6109821062557295
334,33.3007,2.5458374008517484
335,33.4007,2.596371327606379
336,33.5007,2.8035157952798695
337,33.6007,2.7186886162128974
338,33.7007,2.6886156102633763
339,33.8007,2.6994565319326798
340,33.9007,2.856447314185814
341,34.0007,2.8254617393048957
342,34.1007,2.705046885488988
343,34.2007,2.683693314389737
344,34.3007,2.598377927768059
345,34.4007,2.8278682665087063
346,34.5007,2.679328553955488
347,34.6007,2.62374258572152
