Frame,Time (ns),Radius of Gyration
1,0.0,8.575963498458934
2,0.100002,8.295217967349005
3,0.200004,8.806000428738926
4,0.30000600000000005,7.995052413331656
5,0.400008,8.421134942881382
6,0.50001,8.787414227105264
7,0.6000120000000001,8.546647691721573
8,0.700014,8.285293247639904
9,0.800016,8.711876508468523
10,0.900018,8.597335398865535
11,1.00002,8.737780031150168
12,1.1000219999999998,8.451964373743014
13,1.2000240000000002,8.551216995230787
14,1.3000260000000001,8.846821287596567
15,1.400028,9.274269413721527
16,1.50003,8.628757266150041
17,1.600032,8.257195021328283
18,1.700034,8.796427391535548
19,1.800036,8.619493147103203
20,1.9000380000000001,8.651561868159424
21,2.00004,8.519071163258305
22,2.1000419999999997,8.856050323457987
23,2.2000439999999997,9.031132573260871
24,2.300046,8.383570378270676
25,2.4000480000000004,8.599350216502797
26,2.5000500000000003,8.447673574669198
27,2.6000520000000003,8.517818765631734
28,2.700054,8.73187944975357
29,2.800056,9.187698090168244
30,2.900058,9.059977410529727
31,3.00006,9.0415007460086
32,3.100062,8.816364589174523
33,3.200064,9.139309771742811
34,3.300066,8.942738346312598
35,3.400068,8.7894090216982
36,3.50007,9.198804243222163
37,3.600072,9.40209311186286
38,3.700074,9.123695088098188
39,3.8000760000000002,9.109946427538755
40,3.900078,8.928104637832021
41,4.00008,8.590057230669107
42,4.1000820000000004,9.151089392416928
43,4.2000839999999995,8.955627504412957
44,4.300086,8.846355120447676
45,4.400087999999999,9.069993775158977
46,4.50009,9.123043459959417
47,4.600092,8.991842120557724
48,4.700094,8.609795313602813
49,4.800096000000001,9.174531012371382
50,4.900098,8.6978532525151
51,5.000100000000001,9.14819525684236
52,5.100102,8.441972179701144
53,5.2001040000000005,8.37474149474377
54,5.3001059999999995,8.358690596977747
55,5.400108,8.835973929648953
56,5.500109999999999,8.599346273858625
57,5.600112,8.10756432454878
58,5.700114,7.896732561579944
59,5.800116,8.17317397882677
60,5.900118,8.20812597564151
61,6.00012,7.833311688263499
62,6.100122000000001,7.445196240187382
63,6.200124,7.431756138554396
64,6.300126000000001,7.34570194963789
65,6.400128,7.784156808017336
66,6.50013,7.382217388529614
67,6.600132,7.512709747978338
68,6.700134,7.5062405235305265
69,6.800136,7.145182388150959
70,6.900138,7.265346363468056
71,7.00014,7.533643375275507
72,7.100142,7.24620081209803
73,7.200144,7.068819411953974
74,7.300146,7.821734340845448
75,7.400148,6.815064495828547
76,7.5001500000000005,7.4025363418532155
77,7.6001520000000005,7.225777286393263
78,7.700154,7.004914967270287
79,7.800156,7.199697688905084
80,7.900158,7.297663534648925
81,8.00016,7.041957953805102
82,8.100162000000001,7.541924014726404
83,8.200164000000001,7.587667664537352
84,8.300166,7.056137984223859
85,8.400167999999999,6.992176963675448
86,8.50017,6.85995420102461
87,8.600172,7.556949128935422
88,8.700174,7.191141269601746
89,8.800175999999999,7.034970534697447
90,8.900178,7.149819756980887
91,9.00018,7.456914975596189
92,9.100182,7.259481318246926
93,9.200184,7.588785102119064
94,9.300186,7.720115067614613
95,9.400188,7.934602389135556
96,9.50019,8.2313269618841
97,9.600192000000002,8.021721976130175
98,9.700194,7.789469536971164
99,9.800196,8.26038426727269
100,9.900198,7.892956849708927
101,10.000200000000001,8.76545505673744
102,10.100202,8.730316026437606
103,10.200204,7.897986286221246
104,10.300206,8.271766517024835
105,10.400208000000001,8.59518213371779
106,10.500210000000001,8.284230382439114
107,10.600211999999999,8.457252109455496
108,10.700214,7.589973309955724
109,10.800216,8.231477465402593
110,10.900218,8.051129267478233
111,11.000219999999999,7.893537888582538
112,11.100222,7.905764665206542
113,11.200224,8.142245374820279
114,11.300226,8.375306955673544
115,11.400228,8.367524167624856
116,11.50023,8.187658227594497
117,11.600232,8.942979225219633
118,11.700234,8.344940313909968
119,11.800236,7.117561999028621
120,11.900238,7.866476781852425
121,12.00024,7.321728314716349
122,12.100242,7.765577019980776
123,12.200244000000001,8.374126906360056
124,12.300246000000001,8.411118611873727
125,12.400248,8.673000624099112
126,12.50025,8.563603584958104
127,12.600252000000001,8.666212613430588
128,12.700254000000001,8.591807034353035
129,12.800256,8.366733591708979
130,12.900258,8.466343596377053
131,13.00026,8.452329116866919
132,13.100262,8.085178228280988
133,13.200264,8.924331040284674
134,13.300265999999999,8.254758206595799
135,13.400268,8.008537472334867
136,13.50027,8.036465171207528
137,13.600272,8.183434248400255
138,13.700274,8.036632950419593
139,13.800276,8.305444012461932
140,13.900278,8.277342998379378
141,14.00028,8.507292593251568
142,14.100282000000002,8.115780847921329
143,14.200284,8.230837582746334
144,14.300286,8.255633965580508
145,14.400288,7.919385908918776
146,14.500290000000001,8.522236186474855
147,14.600292,8.93715516421258
148,14.700294,8.360720091943474
149,14.800296,8.696459324134155
150,14.900298000000001,8.904772814237988
151,15.000300000000001,8.755803493941741
152,15.100302,8.756908989221929
153,15.200304000000001,8.665873788432068
154,15.300306,8.308651755982346
155,15.400308,8.752770879326686
156,15.500309999999999,8.438384808288555
157,15.600312,8.31298159747086
158,15.700314,8.789983183232069
159,15.800316,8.687093685512403
160,15.900318,9.000138822297515
161,16.00032,8.597548920077076
162,16.100322,8.21826375473358
163,16.200324000000002,8.472958291037767
164,16.300326000000002,8.578723074510867
165,16.400328000000002,8.186989029555685
166,16.50033,8.296676732913356
167,16.600332,8.456540794888866
168,16.700333999999998,8.68968583840668
169,16.800335999999998,7.691159619029904
170,16.900338,7.451322049890229
171,17.00034,8.165015656781636
172,17.100342,7.978897479254302
173,17.200344,8.007782205350324
174,17.300346,8.518833403593357
175,17.400348,8.852988912915126
176,17.50035,8.664046904769634
177,17.600351999999997,8.309334926392319
178,17.700354,8.303020250745647
179,17.800356,8.416263562631373
180,17.900358,8.578360410061016
181,18.00036,7.776492316625937
182,18.100362,8.031310231819395
183,18.200364,8.015359985166842
184,18.300366,8.187244089784889
185,18.400368,7.991586737359313
186,18.50037,8.288314660841264
187,18.600372,8.337282040572827
188,18.700374,8.360549481076802
189,18.800376,8.291921004567106
190,18.900378,7.914841858631956
191,19.00038,8.099478149413537
192,19.100382,8.079816251690383
193,19.200384000000003,7.414918413297402
194,19.300386,8.132494430307238
195,19.400388,8.310472377283663
196,19.50039,8.238097303819764
197,19.600392,8.105947366109199
198,19.700394,8.102617230464238
199,19.800396,8.323706965063023
200,19.900398000000003,8.35211576800706
201,20.000400000000003,7.92388164115485
202,20.100402000000003,7.547998315601219
203,20.200404,7.606423697353249
204,20.300406,7.9183804890221845
205,20.400408,7.410038854574291
206,20.50041,7.697853931058976
207,20.600412,7.517056815320861
208,20.700414000000002,7.6585797877431085
209,20.800416000000002,7.933157666470402
210,20.900418000000002,7.639058396641903
211,21.000420000000002,7.986256601724786
212,21.100422,7.5175003230765265
213,21.200423999999998,7.760292140598121
214,21.300425999999998,7.732249606290836
215,21.400428,7.132472572408123
216,21.50043,8.033945640123136
217,21.600432,8.083999697116285
218,21.700434,8.547546902111877
219,21.800436,8.417347839766961
220,21.900438,8.73780442361687
221,22.000439999999998,8.183943205002493
222,22.100441999999997,7.949781976640376
223,22.200444,7.661192082985601
224,22.300446,7.815807355516056
225,22.400448,7.7386522449231565
226,22.50045,7.898045388402574
227,22.600452,7.949976663704379
228,22.700454,8.240786525873965
229,22.800456,8.122165783825855
230,22.900458,8.113990793104698
231,23.00046,7.694143846805697
232,23.100462,7.791686848000438
233,23.200464,7.697476379913513
234,23.300466,7.959799289564454
235,23.400468,8.105502727166764
236,23.50047,8.309887752363238
237,23.600472,8.540804850414979
238,23.700474000000003,8.2536922552855
239,23.800476,8.57176248358572
240,23.900478,8.598064729870853
241,24.00048,8.18600107374666
242,24.100482,8.453355881343372
243,24.200484,8.599583699219574
244,24.300486,8.828923344030123
245,24.400488000000003,8.596899931574676
246,24.500490000000003,8.594858607094825
247,24.600492000000003,8.417845084234052
248,24.700494,8.42424763071161
249,24.800496,8.251577673463606
250,24.900498,8.394291274728495
251,25.0005,8.479955109155625
252,25.100502,8.383124485099543
253,25.200504000000002,8.441819101945427
254,25.300506000000002,8.72983902217161
255,25.400508000000002,8.510138042024824
256,25.500510000000002,8.451272715984219
257,25.600512,8.37166052524409
258,25.700514,8.404693064257316
259,25.800516,8.307190505570548
260,25.900518,8.263208890568718
261,26.00052,8.529633929778045
262,26.100522,8.431450722069151
263,26.200524,8.468242261925461
264,26.300526,8.463170548733597
265,26.400528,8.206836323990272
266,26.500529999999998,8.33866174399582
267,26.600531999999998,8.306698816621642
268,26.700534,8.466406042157159
269,26.800536,8.579702190199036
270,26.900538,8.355526686618614
271,27.00054,8.481228049392877
272,27.100542,8.239035080924504
273,27.200544,8.282441591176045
274,27.300546,8.307512345588524
275,27.400548,8.078913899356703
276,27.50055,8.318090105767284
277,27.600552,8.157076666343782
278,27.700554,8.173749228012271
279,27.800556,8.18862572437729
280,27.900558,8.232580321554606
281,28.00056,8.313038570060092
282,28.100562,8.381990651453316
283,28.200564000000004,8.011927065426935
284,28.300566,8.30071312914593
285,28.400568,8.429966843294336
286,28.50057,8.498972635151564
287,28.600572,8.370883749889506
288,28.700574,8.506121670221747
289,28.800576,8.5432296103366
290,28.900578000000003,8.58807810433558
291,29.000580000000003,8.25610064685777
292,29.100582000000003,8.025670495243379
293,29.200584,8.28172416595976
294,29.300586,8.534878566262542
295,29.400588,8.672127688121824
296,29.50059,8.836064973576768
297,29.600592,8.53286494475208
298,29.700594000000002,8.25672769866442
299,29.800596000000002,8.217698643882036
300,29.900598000000002,8.296161728912884
301,30.000600000000002,8.572423744801707
302,30.100602,8.029162836612427
303,30.200604,8.608653142909528
304,30.300606,8.47199214356584
305,30.400608000000002,8.296991608095919
306,30.50061,8.350649466003054
307,30.600612,8.253785376902089
308,30.700614,8.20706991142094
309,30.800616,8.367025613533842
310,30.900618,8.546846141770246
311,31.000619999999998,8.646038547224107
312,31.100621999999998,8.435066997007764
313,31.200624,8.561660343356438
314,31.300626,8.453244592282463
315,31.400628,8.506190755611117
316,31.50063,8.377065002762166
317,31.600632,8.133501119756469
318,31.700634,8.379655905667798
319,31.800636,8.255675628714894
320,31.900638,8.143284413289342
321,32.00064,7.9259785682112005
322,32.100642,8.261998720589641
323,32.200644,8.285980615121977
324,32.300646,8.254750943680405
325,32.400648000000004,8.594680325602987
326,32.50065,8.298234655641568
327,32.600652000000004,8.283629522722512
328,32.700654,8.506044062465412
329,32.800656000000004,8.472323762570173
330,32.900658,8.713294936887833
331,33.00066,8.240821332337717
332,33.10066200000001,8.524735574210851
333,33.200664,7.925482316408607
334,33.300666,8.133111928907955
335,33.400667999999996,8.251517510251661
336,33.50067,8.064436768322762
337,33.600671999999996,8.107667183947804
338,33.700674,8.215019665487404
339,33.800676,8.250421476456495
340,33.900678,8.240052142939085
341,34.00068,8.153878418653074
342,34.100682,8.421214139875175
343,34.200684,8.423700242226229
344,34.300686,8.26345635126299
345,34.400688,8.308498524921763
346,34.500690000000006,8.655599975301483
347,34.600692,8.328357833235692
348,34.700694000000006,8.315793054271452
349,34.800696,8.68723611756076
350,34.900698000000006,8.468620915044248
351,35.0007,8.477470179929846
352,35.100702,8.29336394530834
353,35.200703999999995,8.124776781413095
354,35.300706,8.459413246019123
355,35.400708,8.35503878906203
356,35.50071,8.249914193964765
357,35.600712,8.392955027190137
358,35.700714,8.571298170622827
359,35.800716,8.303628835467704
360,35.900718,8.434542798398434
361,36.00072,8.404327709878887
362,36.100722000000005,8.095205531049551
363,36.200724,8.27014124403526
364,36.300726000000004,8.262800449305512
365,36.400728,8.12922161118411
366,36.500730000000004,8.461736828530386
367,36.600732,8.426955762915545
368,36.700734000000004,8.120139127821918
369,36.800736,7.9812979951167025
370,36.900738,8.33563788677836
371,37.00074,8.391173739035853
372,37.100742,8.568135051499551
373,37.200744,8.419807158236429
374,37.300746,8.64008364269761
375,37.400748,8.602141190809613
376,37.50075,8.658394260279998
377,37.600752,8.359742356853817
378,37.700754,8.247606778642957
379,37.800756,8.487632349145903
380,37.900758,8.046252566977111
381,38.00076,8.289475765755132
382,38.100762,8.462288737394715
383,38.200764,8.368423196478938
384,38.300766,8.32900221187316
385,38.40076800000001,8.405148697329299
386,38.50077,8.025997772192294
387,38.600772,8.1584527740722
388,38.700773999999996,8.328747711064025
389,38.800776,8.213081605132043
390,38.900777999999995,8.217456006540734
391,39.00078,8.35213477284199
392,39.100782,8.294965598211515
393,39.200784,8.210298417860306
394,39.300786,8.185601242175233
395,39.400788,8.271736639746804
396,39.50079,7.960562540122153
397,39.600792,8.261704870963111
398,39.700794,8.534903222746662
399,39.800796000000005,7.973568462802698
400,39.900798,7.9510120403455655
401,40.000800000000005,8.10789727287617
402,40.100802,8.036177466144157
403,40.200804000000005,8.192290009657224
404,40.300806,8.23628308377751
405,40.400808,8.30858158041419
406,40.500809999999994,8.273361041126263
407,40.600812,8.324225826192468
408,40.700814,8.275660282750806
409,40.800816,8.40224905870721
410,40.900818,8.027311566549367
411,41.00082,8.053741839674865
412,41.100822,8.09324827181079
413,41.200824,8.137710960921487
414,41.300826,8.295223893196132
415,41.400828000000004,7.90191018520562
416,41.50083,8.313982631674575
417,41.600832000000004,8.247137664686784
418,41.700834,8.11433051754816
419,41.800836000000004,8.229518098093852
420,41.900838,8.272945715078857
421,42.000840000000004,7.9966167564072395
422,42.10084200000001,8.141318437772567
423,42.200844,8.019812781123184
424,42.300846,8.19766767123267
425,42.400847999999996,8.124822433544457
426,42.50085,8.280272900495385
427,42.600851999999996,8.390460084152801
428,42.700854,8.252590477842933
429,42.800856,8.2237156431072
430,42.900858,8.225174917390126
431,43.00086,8.170218689053916
432,43.100862,8.237611499560636
433,43.200864,7.921611984204594
434,43.300866,8.211129051984516
435,43.400868,8.327032098529624
436,43.500870000000006,8.02508424275398
437,43.600872,8.18990655041982
438,43.700874000000006,8.433214907001945
439,43.800876,8.363978418372117
440,43.900878000000006,8.375403046854045
441,44.000879999999995,8.535504552171615
442,44.100882,8.460903363871141
443,44.200883999999995,8.231556336889819
444,44.300886,8.431252327496036
445,44.400888,8.271730870995771
446,44.50089,7.95224754141634
447,44.600892,8.28824188562864
448,44.700894,8.547685449370245
449,44.800896,8.36415203288463
450,44.900898,8.18368600313624
451,45.0009,8.204097272458155
452,45.100902000000005,8.313567824557817
453,45.200904,8.190131196800538
454,45.300906000000005,7.938985412528172
455,45.400908,7.817828016627146
456,45.500910000000005,7.713340615879741
457,45.600912,8.036428398148287
458,45.700914000000004,7.8793322788447995
459,45.800916,7.741352361703365
460,45.900918,7.61168234448479
461,46.00092,7.481595556966792
462,46.100922,7.588096257019054
463,46.200924,7.417214390550842
464,46.300926,7.470875439868778
465,46.400928,7.650364930294803
466,46.50093,7.618996488800444
467,46.600932,7.91327018897487
468,46.700934000000004,7.630945793762938
469,46.800936,7.62063311969492
470,46.900938000000004,7.95208839220401
471,47.00094,8.464320562999033
472,47.100942,8.210559411811388
473,47.200944,8.102162886310719
474,47.300946,8.3226748807965
475,47.40094800000001,8.059233800671032
476,47.50095,8.311459569465162
477,47.600952,8.248063721165465
478,47.700953999999996,8.195607161337504
479,47.800956,8.450735349216137
480,47.900957999999996,8.034333127227669
481,48.00096,8.364828182582269
482,48.100962,8.350243524961865
483,48.200964,8.138380766207689
484,48.300966,7.982422402998632
485,48.400968,7.959119278739553
486,48.50097,8.175560498232523
487,48.600972,8.065045069575111
488,48.700974,7.99281214217941
489,48.800976000000006,8.200248528480344
490,48.900978,7.808506840349133
491,49.000980000000006,8.051477434597555
492,49.100982,7.806123255110203
493,49.200984000000005,7.957024935977793
494,49.300986,8.0223255615528
495,49.400988,8.05612015384727
496,49.500989999999994,7.982709019357001
497,49.600992,7.864098436721053
498,49.700994,7.857950268586918
499,49.800996,8.114328155729098
500,49.900998,8.045182051601437
501,50.001,7.821208282104092
502,50.101002,7.699919538548846
503,50.201004,7.775130563721085
504,50.301006,7.787373030418899
505,50.401008000000004,7.73792496724259
506,50.50101,7.956840271922589
507,50.601012000000004,8.079545356055688
508,50.701014,7.8408244456661516
509,50.801016000000004,7.7326292477864005
510,50.901018,7.8954333520118585
511,51.001020000000004,7.525593915536012
512,51.10102200000001,7.9342897610354415
513,51.201024,7.573389257214446
514,51.301026,7.754548182450235
515,51.401028,7.375476178437429
516,51.50103,7.4973178453284
517,51.601032,7.553887136246207
518,51.701034,7.615457586609134
519,51.801036,7.7961459509025675
520,51.901038,7.729355283005325
521,52.00104,8.122665695502569
522,52.101042,7.760609862839319
523,52.201044,7.765971655398949
524,52.301046,7.872653809143494
525,52.401048,7.802262885775452
526,52.501050000000006,7.888824154423621
527,52.601052,8.074876853923401
528,52.701054000000006,7.736516676526609
529,52.801056,7.588900226849014
530,52.901058000000006,8.07344252905341
531,53.001059999999995,8.00534727517335
532,53.101062,7.920709606813029
533,53.201063999999995,7.625006095189462
534,53.301066,8.023164722600924
535,53.401068,8.097546417328404
536,53.50107,8.036150527653458
537,53.601072,8.000729427081176
538,53.701074,7.9569653548480686
539,53.801076,8.19667060615301
540,53.901078,7.99023411244801
541,54.00108,7.922102960611508
542,54.101082000000005,7.898505453963033
543,54.201084,8.090046289700327
544,54.301086000000005,7.977231014690177
545,54.401088,8.170784275360077
546,54.501090000000005,8.196687873498172
547,54.601092,8.076444174762702
548,54.701094000000005,7.495542728948381
549,54.801096,7.657194420991826
550,54.901098,7.526631248353361
551,55.0011,7.2827649032318265
552,55.101102,7.312933425924055
553,55.201104,7.232825898331172
554,55.301106,7.128573189915827
555,55.401108,7.157426540398921
556,55.50111,7.663032468453117
557,55.601112,7.331399374915766
558,55.701114000000004,7.264598993323501
559,55.801116,7.47798367450287
560,55.901118000000004,7.416860391509818
561,56.00112,7.1798392557222925
562,56.101122000000004,7.583901992815818
563,56.201124,7.445766239397321
564,56.301126000000004,7.525944214606508
565,56.40112800000001,7.258736232066092
566,56.50113,7.287250080372816
567,56.601132,7.473107570901079
568,56.701133999999996,7.466945638389472
569,56.801136,7.14981393115123
570,56.901137999999996,7.347924616801758
571,57.00114,7.43084689620565
572,57.101142,7.433147810795713
573,57.201144,7.3732813734385205
574,57.301146,7.368778647890464
575,57.401148,7.339906445975148
576,57.50115,7.205846103622773
577,57.601152,7.349645483071179
578,57.701154,7.408570598714361
