Frame,Time (ns),RMSD
1,0.0,1.9652211854165742e-05
2,0.100002,1.8432472185110127
3,0.200004,1.95594920851884
4,0.30000600000000005,2.7273827801346844
5,0.400008,3.2519302875328653
6,0.50001,2.760270737163505
7,0.6000120000000001,3.7704280315560945
8,0.700014,3.933928995491709
9,0.800016,3.93278954798331
10,0.900018,3.8123007841568324
11,1.00002,4.7065440381783885
12,1.1000219999999998,4.787984324446058
13,1.2000240000000002,4.123366779897638
14,1.3000260000000001,5.085935707430892
15,1.400028,5.429084551360543
16,1.50003,5.624541065673038
17,1.600032,5.452985753770515
18,1.700034,5.847218062046497
19,1.800036,5.665087848623505
20,1.9000380000000001,4.724559237034098
21,2.00004,5.610237357121502
22,2.1000419999999997,5.169969905638558
23,2.2000439999999997,5.829730835465727
24,2.300046,5.406385966621409
25,2.4000480000000004,5.600950543238568
26,2.5000500000000003,5.69971417727842
27,2.6000520000000003,5.435434075119968
28,2.700054,5.338233313379011
29,2.800056,5.38032529589914
30,2.900058,5.562721799358603
31,3.00006,5.70003190686539
32,3.100062,5.621076078085154
33,3.200064,5.595260400487006
34,3.300066,5.250410717016267
35,3.400068,5.295507647200847
36,3.50007,5.000252788580117
37,3.600072,5.2787887604694275
38,3.700074,5.493904196561286
39,3.8000760000000002,5.750086544975784
40,3.900078,5.807510947039659
41,4.00008,5.547050154092031
42,4.1000820000000004,5.746468398253517
43,4.2000839999999995,5.3486985738834525
44,4.300086,5.555669592567068
45,4.400087999999999,5.361977240407311
46,4.50009,5.530948758993181
47,4.600092,5.267281258314644
48,4.700094,5.576743451337814
49,4.800096000000001,5.441600436227325
50,4.900098,5.122424001043888
51,5.000100000000001,5.360594410164776
52,5.100102,5.172059232615534
53,5.2001040000000005,5.147694432522152
54,5.3001059999999995,4.970301810884221
55,5.400108,5.576928586092342
56,5.500109999999999,5.207416904946003
57,5.600112,4.647868610220716
58,5.700114,4.45935132093081
59,5.800116,4.556015440059478
60,5.900118,4.4583069213651205
61,6.00012,4.6321349978524315
62,6.100122000000001,4.77683434618107
63,6.200124,5.140758265365892
64,6.300126000000001,5.3818183376601985
65,6.400128,5.269879641794479
66,6.50013,5.5636080546179
67,6.600132,5.33285397280496
68,6.700134,5.284763126828206
69,6.800136,5.602362364257102
70,6.900138,5.0661200294384665
71,7.00014,5.113180534080685
72,7.100142,5.299743159710289
73,7.200144,5.363753281032476
74,7.300146,4.6088378234570495
75,7.400148,4.304356868454954
76,7.5001500000000005,4.680269980251942
77,7.6001520000000005,4.830450411631877
78,7.700154,5.067210786718684
79,7.800156,4.33815373182231
80,7.900158,4.725591498159313
81,8.00016,4.864788993963727
82,8.100162000000001,5.181222077096609
83,8.200164000000001,5.119861154658806
84,8.300166,5.044128137761495
85,8.400167999999999,5.206652603485025
86,8.50017,5.104973463578108
87,8.600172,5.231028004825383
88,8.700174,4.580822047305097
89,8.800175999999999,4.735879569767421
90,8.900178,4.7663963765532
91,9.00018,4.81193342189279
92,9.100182,4.721887039598902
93,9.200184,4.896221058141581
94,9.300186,4.374405138163408
95,9.400188,4.570350381242306
96,9.50019,4.424112780496524
97,9.600192000000002,4.390766777021472
98,9.700194,4.294462286687629
99,9.800196,4.315064747637452
100,9.900198,4.4862083226229155
101,10.000200000000001,4.572001147557735
102,10.100202,4.488849651143805
103,10.200204,4.6976228325313425
104,10.300206,5.258245580726017
105,10.400208000000001,4.991951810030439
106,10.500210000000001,5.586670400635785
107,10.600211999999999,5.382237002016108
108,10.700214,5.650448637469769
109,10.800216,6.336901138694764
110,10.900218,6.071399613444438
111,11.000219999999999,6.601547887066302
112,11.100222,6.3021796315345915
113,11.200224,6.4661513733051414
114,11.300226,6.20640642201097
115,11.400228,5.610397530821374
116,11.50023,6.066040503687984
117,11.600232,6.2387994884102564
118,11.700234,6.545278143117735
119,11.800236,6.402808020648472
120,11.900238,6.558767957264785
121,12.00024,6.688627745085971
122,12.100242,6.78743267121885
123,12.200244000000001,6.693860283243782
124,12.300246000000001,6.566656426277899
125,12.400248,6.5659905996337775
126,12.50025,6.832438292605794
127,12.600252000000001,6.479108611584299
128,12.700254000000001,6.235497185307287
129,12.800256,6.768157078839595
130,12.900258,6.397633109790703
131,13.00026,6.39556604642689
132,13.100262,5.909182533287299
133,13.200264,5.962018982545677
134,13.300265999999999,6.687525306302734
135,13.400268,6.568563639505333
136,13.50027,6.319460992436354
137,13.600272,6.330234373337452
138,13.700274,6.467070019163438
139,13.800276,6.307491618608983
140,13.900278,6.607922882511832
141,14.00028,6.64036526440211
142,14.100282000000002,6.6975588258958485
143,14.200284,6.881911907823527
144,14.300286,6.291504661949777
145,14.400288,7.032142560364246
146,14.500290000000001,6.7723134723793414
147,14.600292,7.24115621518357
148,14.700294,7.027993838598958
149,14.800296,7.174302796453018
150,14.900298000000001,7.602914595676471
151,15.000300000000001,7.239341603105013
152,15.100302,7.439865647222952
153,15.200304000000001,7.238343275861183
154,15.300306,7.3148948332366315
155,15.400308,7.16436334306962
156,15.500309999999999,7.507582411821055
157,15.600312,7.362100504870584
158,15.700314,7.361774238214032
159,15.800316,7.13133197803163
160,15.900318,7.747557252428968
161,16.00032,7.68749806700333
162,16.100322,7.793475666602035
163,16.200324000000002,7.476251891553254
164,16.300326000000002,7.94121788762586
165,16.400328000000002,7.87781588181963
166,16.50033,7.4040263294114705
167,16.600332,7.3885677474572224
168,16.700333999999998,7.209251076226983
169,16.800335999999998,7.88671507787264
170,16.900338,7.73724175634527
171,17.00034,7.946114443307212
172,17.100342,7.628123320051603
173,17.200344,7.6780964026272285
174,17.300346,7.4577667800279785
175,17.400348,7.677931157970627
176,17.50035,7.721793164240092
177,17.600351999999997,7.640633895718139
178,17.700354,7.222835744843885
179,17.800356,6.704719394928321
180,17.900358,7.421235445970765
181,18.00036,7.466102051722823
182,18.100362,7.643715177237713
183,18.200364,7.841332490820708
184,18.300366,7.96337878116823
185,18.400368,7.9696480895848865
186,18.50037,7.643357563222114
187,18.600372,7.859141171050196
188,18.700374,7.9145976113262115
189,18.800376,7.6101848555318465
190,18.900378,7.339200113672763
191,19.00038,7.267465142413799
192,19.100382,7.874050309279825
193,19.200384000000003,7.591529826155554
194,19.300386,7.674162502462349
195,19.400388,7.85195644124499
196,19.50039,7.522990496919709
197,19.600392,7.408815317222198
198,19.700394,7.567848970518143
199,19.800396,7.542371752239454
200,19.900398000000003,7.369252681321128
201,20.000400000000003,7.307007575348242
202,20.100402000000003,7.6769382226971645
203,20.200404,7.551533447866729
204,20.300406,7.645509729690945
205,20.400408,7.762111231647257
206,20.50041,7.681321033902644
207,20.600412,7.838576669706432
208,20.700414000000002,7.813580311798321
209,20.800416000000002,7.609111652460947
210,20.900418000000002,7.855467198796731
211,21.000420000000002,7.6976165525265206
212,21.100422,7.523530092767622
213,21.200423999999998,7.833047792891478
214,21.300425999999998,8.059875973602225
215,21.400428,7.819036118279568
216,21.50043,7.86775617728721
217,21.600432,7.781242231772745
218,21.700434,7.977909884424303
219,21.800436,7.710744365725101
220,21.900438,7.6587856974878425
221,22.000439999999998,7.867002784905612
222,22.100441999999997,7.59738597541254
223,22.200444,7.689335032124516
224,22.300446,7.889129944105314
225,22.400448,7.704359483711144
226,22.50045,7.497576857336115
227,22.600452,7.3051837654407255
228,22.700454,7.491205601022348
229,22.800456,7.561636052057093
230,22.900458,7.306944362534757
231,23.00046,7.698802799270925
232,23.100462,7.73092619283478
233,23.200464,7.432416218441411
234,23.300466,7.489955929810799
235,23.400468,7.46185273056836
236,23.50047,7.485771788588529
237,23.600472,7.638749701131824
238,23.700474000000003,7.4441740625894
239,23.800476,7.70204892327081
240,23.900478,7.656233174145653
241,24.00048,7.8855069188039275
242,24.100482,7.84254716054798
243,24.200484,7.583502565263391
244,24.300486,7.521166706884708
245,24.400488000000003,7.683476081281819
246,24.500490000000003,7.528669640226771
247,24.600492000000003,7.652478035373502
248,24.700494,7.705727649705538
249,24.800496,7.583244071476432
250,24.900498,7.680941211550973
251,25.0005,7.804647937479783
252,25.100502,7.839780808065859
253,25.200504000000002,7.755228521603205
254,25.300506000000002,7.3883308747503476
255,25.400508000000002,7.571011622441276
256,25.500510000000002,7.720408242831758
257,25.600512,7.86077349983769
258,25.700514,7.679475097443006
259,25.800516,7.573413889532652
260,25.900518,7.6774088497668975
261,26.00052,7.433620360553417
262,26.100522,7.921761955406478
263,26.200524,7.481338108721518
264,26.300526,7.588463897837547
265,26.400528,7.883690438965528
266,26.500529999999998,7.8107218433180154
267,26.600531999999998,8.047068133527993
268,26.700534,7.856536406316161
269,26.800536,7.70074652322793
270,26.900538,7.8155696849326555
271,27.00054,7.84894124966293
272,27.100542,7.888911089328724
273,27.200544,7.694886302426178
274,27.300546,7.531853338094944
275,27.400548,7.596761063530798
276,27.50055,7.735203192996376
277,27.600552,7.527018789945058
278,27.700554,7.911685869069914
279,27.800556,7.7610284165610155
280,27.900558,7.914127565509271
281,28.00056,7.686523303821992
282,28.100562,7.28326131353236
283,28.200564000000004,7.419080297079997
284,28.300566,7.64126671244913
285,28.400568,7.531855732674731
286,28.50057,7.747684710907905
287,28.600572,7.443168844324758
288,28.700574,7.206023868220582
289,28.800576,7.383464087113301
290,28.900578000000003,7.331010931304637
291,29.000580000000003,7.279056823029684
292,29.100582000000003,7.381606838491178
293,29.200584,7.322173976897088
294,29.300586,7.398760926235408
295,29.400588,7.350621750835416
296,29.50059,7.287581680406011
297,29.600592,7.139472155312924
298,29.700594000000002,7.497870330481641
299,29.800596000000002,7.477479125570155
300,29.900598000000002,7.694843798742305
301,30.000600000000002,7.740125687391605
302,30.100602,7.614775599065477
303,30.200604,7.387444509782433
304,30.300606,7.352693232354106
305,30.400608000000002,7.68993060346622
306,30.50061,7.80313012013637
307,30.600612,7.377641512956487
308,30.700614,7.231311435141003
309,30.800616,7.526897627188759
310,30.900618,7.509734413370126
311,31.000619999999998,7.647432832878761
312,31.100621999999998,7.48584875892143
313,31.200624,7.398254984952989
