Frame,Time (ns),Radius of Gyration
1,0.0,32.69575710860183
2,0.100002,32.80698121783255
3,0.200004,32.70279001855076
4,0.30000600000000005,31.948787626331367
5,0.400008,31.35898550814181
6,0.50001,31.268510405841354
7,0.6000120000000001,31.231756976128963
8,0.700014,31.568232660776683
9,0.800016,31.985277131715623
10,0.900018,31.442264204939576
11,1.00002,31.60912408794763
12,1.1000219999999998,31.660411270789236
13,1.2000240000000002,31.625863543794985
14,1.3000260000000001,31.791415017153167
15,1.400028,32.027285030408244
16,1.50003,31.58641796649262
17,1.600032,31.231779634671717
18,1.700034,31.436855661537063
19,1.800036,31.743613972392826
20,1.9000380000000001,32.5768537610009
21,2.00004,31.923546865484735
22,2.1000419999999997,31.718313589221133
23,2.2000439999999997,31.815062047583815
24,2.300046,32.280281678542195
25,2.4000480000000004,32.15986322002515
26,2.5000500000000003,32.358495088159465
27,2.6000520000000003,31.849491582942317
28,2.700054,31.799648601718022
29,2.800056,31.726620857733767
30,2.900058,30.970911765844182
31,3.00006,30.833862776148504
32,3.100062,31.046060501118383
33,3.200064,31.322301188042594
34,3.300066,31.826799573290003
35,3.400068,31.604533001934826
36,3.50007,31.521195730115004
37,3.600072,31.089738376064833
38,3.700074,31.45327975805863
39,3.8000760000000002,31.706556988044895
40,3.900078,32.05830241518972
41,4.00008,31.69421023308875
42,4.1000820000000004,32.01565053734648
43,4.2000839999999995,31.955527847584907
44,4.300086,31.518248146348107
45,4.400087999999999,31.467456956713416
46,4.50009,31.71634156204418
47,4.600092,31.670048461226823
48,4.700094,32.01888499499683
49,4.800096000000001,31.706633777916203
50,4.900098,31.870720854312
51,5.000100000000001,31.886469489670514
52,5.100102,31.77508710945574
53,5.2001040000000005,31.954225295439272
54,5.3001059999999995,32.277474776026715
55,5.400108,31.677725524156813
56,5.500109999999999,31.522710120095194
57,5.600112,31.477687365014866
58,5.700114,31.944928297053792
59,5.800116,31.713621816066553
60,5.900118,31.32552457092355
61,6.00012,31.787390675581594
62,6.100122000000001,32.08326117707521
63,6.200124,31.730070257362677
64,6.300126000000001,31.62252440774715
65,6.400128,31.070044356847895
66,6.50013,31.242711306646825
67,6.600132,30.92120589513825
68,6.700134,31.01800639545675
69,6.800136,31.016780737474686
70,6.900138,31.262692529185255
71,7.00014,30.913942115064575
72,7.100142,31.7976679411756
73,7.200144,30.63055104487005
74,7.300146,30.943884175895853
75,7.400148,31.146289918101544
76,7.5001500000000005,30.9627138943331
77,7.6001520000000005,31.199968759258073
78,7.700154,30.935528407322256
79,7.800156,30.688590136392897
80,7.900158,30.463985880205154
81,8.00016,30.920235507297573
82,8.100162000000001,30.94284027963259
83,8.200164000000001,30.896858390305276
84,8.300166,30.890241096244143
85,8.400167999999999,31.192162056714942
86,8.50017,30.84377528419383
87,8.600172,30.769026089640164
88,8.700174,30.693654721409885
89,8.800175999999999,31.019016135253718
90,8.900178,30.82812581210926
91,9.00018,30.79646022710503
92,9.100182,30.440036703487134
93,9.200184,30.101191947308504
94,9.300186,29.925041336455546
95,9.400188,30.278738048127796
96,9.50019,30.697944462176658
97,9.600192000000002,31.00008676078447
98,9.700194,30.855239413066318
99,9.800196,30.790723068507756
100,9.900198,30.68805016249866
101,10.000200000000001,30.80065211202527
102,10.100202,31.04726483415834
103,10.200204,31.244326056482546
104,10.300206,31.62652290491041
105,10.400208000000001,31.8452790007949
