Frame,Time (ns),RMSD
1,0.0,9.179674365249375e-06
2,0.100002,2.344827664137002
3,0.200004,2.1168948774975243
4,0.30000600000000005,2.129108949946289
5,0.400008,2.5260438402471275
6,0.50001,2.523386015919322
7,0.6000120000000001,3.175887949316912
8,0.700014,2.9174232617780405
9,0.800016,2.8449496998808725
10,0.900018,2.5578354496737457
11,1.00002,2.6382083591390066
12,1.1000219999999998,2.1843759970394605
13,1.2000240000000002,2.661462095435498
14,1.3000260000000001,2.824820485360983
15,1.400028,2.9007282331085795
16,1.50003,2.2041011422737204
17,1.600032,2.237102171953771
18,1.700034,2.690018155337113
19,1.800036,2.567335905777631
20,1.9000380000000001,2.561309173692245
21,2.00004,2.6189695036433283
22,2.1000419999999997,2.2510473680003167
23,2.2000439999999997,3.1543322660233213
24,2.300046,2.3572447964616985
25,2.4000480000000004,2.61696354784288
26,2.5000500000000003,2.6329589846542905
27,2.6000520000000003,3.210354464887934
28,2.700054,3.020392141384632
29,2.800056,3.182725791625968
30,2.900058,2.1941872007249987
31,3.00006,3.106069494603464
32,3.100062,2.2231482987656173
33,3.200064,2.2573430730563966
34,3.300066,2.014902305884039
35,3.400068,2.3206652764416265
36,3.50007,3.0484777294053957
37,3.600072,2.474321606005388
38,3.700074,3.348386132716617
39,3.8000760000000002,3.2911552312753685
40,3.900078,3.1448426578629727
41,4.00008,2.8560965540042558
42,4.1000820000000004,2.345711386726045
43,4.2000839999999995,2.9129212396177673
44,4.300086,3.147224944733411
45,4.400087999999999,2.5680979918935405
46,4.50009,2.454516406092513
47,4.600092,2.205609245523314
48,4.700094,2.291138384583118
49,4.800096000000001,2.447110678537946
50,4.900098,2.9008409830834343
51,5.000100000000001,2.1235882207987427
52,5.100102,2.2752468400903267
53,5.2001040000000005,2.8740007853491334
54,5.3001059999999995,2.9081833976401565
55,5.400108,2.6130176381852
56,5.500109999999999,3.082939101944375
57,5.600112,2.7223693681867185
58,5.700114,2.645171743830444
59,5.800116,2.63107641089134
60,5.900118,2.6576380760678227
61,6.00012,2.7356314927517773
62,6.100122000000001,2.6725106613223124
63,6.200124,2.748398788178532
64,6.300126000000001,2.7318962026729694
65,6.400128,2.8532773785876104
66,6.50013,2.6243008685058924
67,6.600132,2.6416893402701263
68,6.700134,2.8124538372267756
69,6.800136,2.620714242357972
70,6.900138,2.46238609879217
71,7.00014,2.7169250863764
72,7.100142,2.520635026165968
73,7.200144,2.595951900040774
74,7.300146,2.285547825629082
75,7.400148,2.3835761877077144
76,7.5001500000000005,2.6420960428736375
77,7.6001520000000005,2.269053878731824
78,7.700154,2.3472107076560365
79,7.800156,2.228977525132278
80,7.900158,2.310162500137734
81,8.00016,2.695917657917188
82,8.100162000000001,2.620167179411117
83,8.200164000000001,2.66671832784579
84,8.300166,2.7419265053956536
85,8.400167999999999,2.6754848323530074
86,8.50017,2.67567171863092
87,8.600172,3.2623900946993527
88,8.700174,3.089232492137644
89,8.800175999999999,3.0458530945405538
90,8.900178,2.6122865515730265
91,9.00018,2.8006453397704534
92,9.100182,2.8370393243022023
93,9.200184,2.7329981777164623
94,9.300186,2.5998737661978932
