Frame,Time (ns),Radius of Gyration
1,0.0,32.52550646635547
2,0.100002,32.285045044597624
3,0.200004,32.17121930696586
4,0.30000600000000005,32.244630180163554
5,0.400008,32.50119739931886
6,0.50001,32.40650242885651
7,0.6000120000000001,32.47651659758268
8,0.700014,32.54244282486549
9,0.800016,32.71213853519796
10,0.900018,32.753899112647
11,1.00002,33.390616154603805
12,1.1000219999999998,33.11599408268297
13,1.2000240000000002,33.352745303318684
14,1.3000260000000001,33.36348110767939
15,1.400028,32.57731863956492
16,1.50003,32.33106433969908
17,1.600032,32.422247507661645
18,1.700034,32.28732594508486
19,1.800036,32.56333684386366
20,1.9000380000000001,32.82784011308834
21,2.00004,33.03390626964372
22,2.1000419999999997,32.460736759600415
23,2.2000439999999997,31.80814860237538
24,2.300046,31.761600794305206
25,2.4000480000000004,31.46924963063473
26,2.5000500000000003,31.821552926011854
27,2.6000520000000003,31.859805206165642
28,2.700054,32.391242994871725
29,2.800056,32.556385038558844
30,2.900058,32.69433759889847
31,3.00006,32.45181015461808
32,3.100062,32.41155888298902
33,3.200064,32.23734482391227
34,3.300066,33.019136392616474
35,3.400068,32.665343543260946
36,3.50007,32.41037006009999
37,3.600072,32.04326364414522
38,3.700074,32.076825882118115
39,3.8000760000000002,31.89232369473081
40,3.900078,32.42806490356149
41,4.00008,32.95380830651318
42,4.1000820000000004,32.985702712012774
43,4.2000839999999995,32.61425091564105
44,4.300086,32.695610123097616
45,4.400087999999999,33.154372358104425
46,4.50009,33.3235927251209
47,4.600092,33.04774170402925
48,4.700094,33.09936173699671
49,4.800096000000001,33.09246914593901
50,4.900098,33.026794684154815
51,5.000100000000001,33.08420628500973
52,5.100102,32.878867899158436
53,5.2001040000000005,32.787160791063876
54,5.3001059999999995,32.691736989283434
55,5.400108,33.18869779069985
56,5.500109999999999,32.82391086747876
57,5.600112,32.58986050708008
58,5.700114,32.34389651858545
59,5.800116,31.869265576447763
60,5.900118,32.00291828894422
61,6.00012,31.903102275901148
62,6.100122000000001,31.906414983298628
63,6.200124,32.0959943760744
64,6.300126000000001,31.94998876912617
65,6.400128,32.39027333068048
66,6.50013,32.618996174388684
67,6.600132,32.409913613502134
68,6.700134,32.356096432613214
69,6.800136,32.548593350516335
70,6.900138,32.61567602178287
71,7.00014,33.002090120609516
72,7.100142,32.60394821290022
73,7.200144,32.45769332169876
74,7.300146,32.382932110337784
75,7.400148,32.785764490548274
76,7.5001500000000005,32.990214136606134
77,7.6001520000000005,32.88577534387148
78,7.700154,33.49482966091059
79,7.800156,33.09969955498329
80,7.900158,33.19035870103967
81,8.00016,33.0109802489227
82,8.100162000000001,33.02524148730301
83,8.200164000000001,32.86911086174352
84,8.300166,33.1090225331158
85,8.400167999999999,33.00546598216091
86,8.50017,32.78401916931041
87,8.600172,32.87807722897452
88,8.700174,33.441570793281116
89,8.800175999999999,33.35179227702728
