Frame,Time (ns),Radius of Gyration
1,0.0,12.188383892114313
2,0.100002,12.360950711314397
3,0.200004,12.24441716520646
4,0.30000600000000005,11.763002324719261
5,0.400008,12.439469801109858
6,0.50001,12.339205971681078
7,0.6000120000000001,12.279177369704833
8,0.700014,12.476924714915786
9,0.800016,12.559721304737565
10,0.900018,12.604952166896805
11,1.00002,12.116477224170515
12,1.1000219999999998,12.122508215131822
13,1.2000240000000002,12.438894271177885
14,1.3000260000000001,12.321339379527076
15,1.400028,12.05739828243756
16,1.50003,12.21637066767443
17,1.600032,12.20270602792538
18,1.700034,12.384225794711806
19,1.800036,12.526940571414338
20,1.9000380000000001,12.697110623449321
21,2.00004,12.635482628471319
22,2.1000419999999997,12.044592120646284
23,2.2000439999999997,12.504773425714538
24,2.300046,12.37802924631076
25,2.4000480000000004,12.202539928924564
26,2.5000500000000003,12.384148019002104
27,2.6000520000000003,12.230246401411769
28,2.700054,12.211827009285786
29,2.800056,12.433539870913911
30,2.900058,12.375432581542999
31,3.00006,12.16724718921737
32,3.100062,12.294199648827744
33,3.200064,11.986762104192552
34,3.300066,12.051029403743966
35,3.400068,12.177449808849808
36,3.50007,12.064605829938424
37,3.600072,12.147863863851681
38,3.700074,12.318958835076506
39,3.8000760000000002,12.547137649282755
40,3.900078,11.9898783048005
41,4.00008,12.153942146332819
42,4.1000820000000004,12.247852739443944
43,4.2000839999999995,12.107093357233573
44,4.300086,12.308235501575526
45,4.400087999999999,12.357441183255695
46,4.50009,12.155762214892844
47,4.600092,12.173557747299926
48,4.700094,12.261472775220954
49,4.800096000000001,12.39056961340574
50,4.900098,12.46505741498165
51,5.000100000000001,12.029759464273702
52,5.100102,12.089328613078372
53,5.2001040000000005,11.9936549853182
54,5.3001059999999995,12.215646171492518
55,5.400108,11.68328337320498
56,5.500109999999999,11.857656427504653
57,5.600112,11.750930247319952
58,5.700114,11.88467834786751
59,5.800116,11.963414629724813
60,5.900118,11.803264589632493
61,6.00012,11.844845529138059
62,6.100122000000001,11.908548328082988
63,6.200124,12.053909368432661
64,6.300126000000001,11.757228455882018
65,6.400128,12.056464544549687
66,6.50013,11.915727969883719
67,6.600132,11.88892750749247
68,6.700134,11.919360573051646
69,6.800136,11.74711265662288
70,6.900138,11.88009072956353
71,7.00014,11.95901162444192
72,7.100142,12.428224012365755
73,7.200144,12.140141129057785
74,7.300146,12.26316676178606
75,7.400148,11.920766108570021
76,7.5001500000000005,11.84306198157225
77,7.6001520000000005,11.841235416721942
78,7.700154,12.218747359940236
79,7.800156,11.917299339763483
80,7.900158,11.965866174734803
81,8.00016,11.81668447911586
82,8.100162000000001,11.82746065318216
83,8.200164000000001,11.685727143187943
84,8.300166,11.942930865837521
85,8.400167999999999,11.946877701678984
86,8.50017,11.983032359824021
87,8.600172,12.529723618339778
88,8.700174,12.169350454694987
89,8.800175999999999,12.104386155409978
90,8.900178,12.113837187808103
91,9.00018,12.300050357961593
92,9.100182,12.394695262818994
93,9.200184,12.128560398275619
94,9.300186,12.536073067918752
95,9.400188,12.300018914970412
96,9.50019,12.195448567988205
97,9.600192000000002,12.415044068064931
98,9.700194,12.164528923683973
99,9.800196,12.177398804662337
100,9.900198,12.358040921522417
101,10.000200000000001,12.499674407138372
102,10.100202,12.502470772729675
103,10.200204,12.724662215461233
104,10.300206,12.723217758464937
105,10.400208000000001,12.499647199459275
106,10.500210000000001,12.651417617158145
107,10.600211999999999,12.845055029137319
108,10.700214,12.46849678794434
109,10.800216,12.720791629516443
110,10.900218,12.636549692619687
111,11.000219999999999,12.687225277361485
112,11.100222,12.787527568941897
113,11.200224,12.97891971140334
114,11.300226,12.702002531502483
115,11.400228,12.4400882766335
116,11.50023,12.453741025508403
117,11.600232,12.499442481997383
118,11.700234,13.161165864209298
119,11.800236,12.752103123717072
120,11.900238,12.799986643245157
121,12.00024,12.794878186366994
122,12.100242,13.15349429316495
123,12.200244000000001,12.314096727385198
124,12.300246000000001,12.422082257458174
125,12.400248,12.295761664374123
126,12.50025,12.415361345714334
127,12.600252000000001,12.331846062196904
128,12.700254000000001,12.004723492682125
129,12.800256,11.827988106933288
130,12.900258,13.013520608194868
131,13.00026,12.66748723440504
132,13.100262,12.964082894075627
133,13.200264,12.735471853330878
134,13.300265999999999,12.408195196679928
135,13.400268,12.550639400859117
136,13.50027,12.320883588332974
137,13.600272,12.367683419230326
138,13.700274,12.23389934535877
139,13.800276,12.357219303257711
140,13.900278,12.23278789582022
141,14.00028,12.024623185436635
142,14.100282000000002,12.293007252987321
143,14.200284,12.23722486093344
144,14.300286,12.647500394851198
145,14.400288,12.201092104009584
146,14.500290000000001,12.145455567068657
147,14.600292,12.311613755634278
148,14.700294,12.753300991735959
149,14.800296,12.151582089825395
150,14.900298000000001,12.070416463064229
151,15.000300000000001,11.999645746435124
152,15.100302,12.02267942694105
153,15.200304000000001,12.015419775080536
154,15.300306,11.925658075887666
155,15.400308,11.79372762882579
156,15.500309999999999,11.892630270206721
157,15.600312,12.216853243864762
158,15.700314,12.330462463351033
159,15.800316,12.210886943723951
160,15.900318,12.223136599154817
161,16.00032,11.798447069341178
162,16.100322,12.134155371291788
163,16.200324000000002,11.88606540044318
164,16.300326000000002,11.711310449926238
165,16.400328000000002,12.13553353490477
166,16.50033,12.16159467873377
167,16.600332,12.192450646304154
168,16.700333999999998,12.057559174053639
169,16.800335999999998,12.04562025366561
170,16.900338,12.37991387520274
171,17.00034,12.09786308252364
172,17.100342,11.98191746050928
173,17.200344,12.052683516319393
174,17.300346,12.047207139834237
175,17.400348,11.96471091791449
176,17.50035,11.976288098401001
177,17.600351999999997,11.76798278890814
178,17.700354,11.78956358477268
179,17.800356,12.004299229008618
180,17.900358,11.854180437756218
181,18.00036,12.143496112829391
182,18.100362,11.935171450778641
183,18.200364,12.046564683640227
184,18.300366,12.175224338266165
185,18.400368,12.220715833082242
186,18.50037,12.096969045484057
187,18.600372,11.972418778643034
188,18.700374,12.010896852905189
189,18.800376,12.006507648501916
190,18.900378,11.986834474019815
191,19.00038,11.823249513902926
192,19.100382,12.121540947679819
193,19.200384000000003,12.088309702336009
194,19.300386,12.27575474170233
195,19.400388,12.033893116311875
196,19.50039,12.367944141932723
197,19.600392,12.734189588350192
198,19.700394,12.46149485150957
199,19.800396,12.362055350780782
200,19.900398000000003,12.414347493275192
201,20.000400000000003,12.041324189040177
202,20.100402000000003,12.182354779830755
203,20.200404,12.255790773060626
204,20.300406,12.552791955193689
205,20.400408,12.364131851947134
206,20.50041,12.577041975378174
207,20.600412,12.433415938866395
208,20.700414000000002,12.673025338228088
209,20.800416000000002,12.610212907939227
210,20.900418000000002,12.905788065061547
211,21.000420000000002,12.856959331050398
212,21.100422,13.025608008361043
213,21.200423999999998,12.921406067086235
214,21.300425999999998,12.710946162049844
215,21.400428,12.507773843643285
216,21.50043,12.560620708201121
217,21.600432,12.498746498433094
218,21.700434,12.424216358112613
219,21.800436,12.863010971489672
220,21.900438,12.293486887823457
221,22.000439999999998,12.287024979517875
222,22.100441999999997,11.922971807314285
223,22.200444,11.939438680337785
224,22.300446,11.806945511853492
225,22.400448,11.933334636833417
226,22.50045,11.734451889071025
227,22.600452,11.893462178558943
228,22.700454,11.778707359509989
229,22.800456,12.110726826121082
230,22.900458,12.155529941709968
231,23.00046,12.036709599385784
232,23.100462,12.588645620320909
233,23.200464,11.868330283463262
234,23.300466,11.969757820626851
235,23.400468,11.9217763090763
236,23.50047,11.912919132527604
237,23.600472,11.691562916427587
238,23.700474000000003,11.755205189754685
239,23.800476,11.57224571089187
240,23.900478,11.775858855230771
241,24.00048,11.768503080034925
242,24.100482,11.759489305177404
243,24.200484,11.810866892666771
244,24.300486,11.761312597664475
245,24.400488000000003,11.711395452339653
246,24.500490000000003,11.536262016390696
247,24.600492000000003,11.551706369206425
248,24.700494,11.653173604008495
249,24.800496,11.65388451950388
250,24.900498,11.523472997445912
251,25.0005,11.751629573008916
252,25.100502,11.84532474297667
253,25.200504000000002,11.527055341739793
254,25.300506000000002,11.511088069091398
255,25.400508000000002,11.871360739050312
256,25.500510000000002,11.880848528784671
257,25.600512,11.688763982110695
258,25.700514,11.701011619697633
259,25.800516,11.597032918968084
260,25.900518,11.572808128168388
261,26.00052,11.520258213015612
262,26.100522,11.822607448020394
263,26.200524,12.024733781589923
264,26.300526,11.897513089268935
265,26.400528,11.699831531418006
266,26.500529999999998,11.819925815442312
267,26.600531999999998,11.865168874715726
268,26.700534,12.093780158645512
269,26.800536,11.788903273197477
270,26.900538,11.699311539329779
271,27.00054,11.627692557904997
272,27.100542,11.730663456970282
273,27.200544,11.731189615175806
