Frame,Time (ns),Solvent accessible surface area
1,0.0,2182.3732738731924
2,0.100002,2317.877696046866
3,0.200004,2396.088120246314
4,0.30000600000000005,2456.614716285293
5,0.400008,2422.286619615807
6,0.50001,2331.958275748422
7,0.6000120000000001,2266.6526845326302
8,0.700014,2339.387644156129
9,0.800016,2401.354362249803
10,0.900018,2300.7755266678414
11,1.00002,2156.8305652299077
12,1.1000219999999998,2238.915620236676
13,1.2000240000000002,2282.6558201621633
14,1.3000260000000001,2263.05018899637
15,1.400028,2383.4005730654167
16,1.50003,2367.8679193979715
17,1.600032,2241.25388982174
18,1.700034,2323.7039717742477
19,1.800036,2295.090748386613
20,1.9000380000000001,2196.0449065796147
21,2.00004,2252.2927202910787
22,2.1000419999999997,2203.062577841444
23,2.2000439999999997,2145.807415730551
24,2.300046,2219.120826240632
25,2.4000480000000004,2210.9708760863805
26,2.5000500000000003,2193.619673493574
27,2.6000520000000003,2227.9515572670666
28,2.700054,2384.4327862232644
29,2.800056,2155.4627663282417
30,2.900058,2198.530393563965
31,3.00006,2306.3508313984375
32,3.100062,2240.708315718338
33,3.200064,2227.80934834232
34,3.300066,2263.557464441458
35,3.400068,2185.924903425042
36,3.50007,2202.337464182452
37,3.600072,2190.3752347362974
38,3.700074,2128.9132213611792
39,3.8000760000000002,2232.5350886562896
40,3.900078,2261.3534062973486
41,4.00008,2225.798768893255
42,4.1000820000000004,2212.954925593557
43,4.2000839999999995,2218.294647837201
44,4.300086,2316.9633384445083
45,4.400087999999999,2364.478074874552
46,4.50009,2341.083007795198
47,4.600092,2205.9377054466904
48,4.700094,2243.014269230466
49,4.800096000000001,2329.430169691421
50,4.900098,2279.0294331763776
51,5.000100000000001,2291.823116076072
52,5.100102,2268.517191039242
53,5.2001040000000005,2263.4249456868156
54,5.3001059999999995,2232.531239640347
55,5.400108,2093.240557106466
56,5.500109999999999,2238.502199418543
57,5.600112,2296.453242959511
58,5.700114,2165.0713117030064
59,5.800116,2268.2511559839613
60,5.900118,2292.9714992853187
61,6.00012,2108.7211071305524
62,6.100122000000001,2227.0238649540615
